upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
KTM,XTM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,0,0,15,,,,,1,0.770727223276,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
HVD,HVD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,1,1,7,,,,,1,0.489558128855,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
FHP,FHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,2,2,11,,,,,1,0.499864008068,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
FRQ,MRQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,3,3,14,,,,,1,0.490027044432,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
QNB,QNB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,4,4,0,,,,,1,0.499835141856,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
RBT,RBT,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,5,5,1,,,,,1,0.550671748832,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
KTS,KTS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,6,6,10,,,,,1,0.540141033898,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
RBN,RBW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,7,7,20,,,,,1,0.580791396073,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
NRK,NRK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,8,8,9,,,,,1,0.530521529063,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
WSV,WSV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,9,9,6,,,,,1,0.550594772265,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
ZLW,ZLW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,10,10,3,,,,,1,2.26077094596,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
TLJ,TXJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,11,11,16,,,,,1,0.610237177629,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
ZKJ,ZKV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,12,12,21,,,,,1,0.530036897433,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
CBN,CMN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,13,13,19,,,,,1,0.600702988488,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
SVB,PVB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,14,14,12,,,,,1,0.760313897605,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
VXL,VXD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,15,15,23,,,,,1,0.509892771644,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
XTK,XTK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,16,16,5,,,,,1,0.700386037477,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
WJP,WJZ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,17,17,22,,,,,1,0.499568289761,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
GZK,GZK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,18,18,2,,,,,1,0.500200780543,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
BGQ,BWQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,19,19,17,,,,,1,0.68051036746,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
BLG,BSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,20,20,18,,,,,1,0.8907551786,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
GVN,RVN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,21,21,13,,,,,1,0.680728467729,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
NLX,NLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,22,22,8,,,,,1,0.670683346632,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
VSG,VSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,23,23,4,,,,,1,0.509500832632,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
XDPVFN,XDPVFN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,7,0,0.800803571199,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
GJHSCJ,GJVSCJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,16,1,1.35056186478,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
PXVFWM,PXVFZM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,2,2,20,0,0.850667386825,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
ZKSWVJ,ZKSWVJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,1.27077308848,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
KWDCXG,KWDCXG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,9,1,1.00047533029,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
BKDXWF,BKDXWF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,10,1,0.790659663511,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
DRLGHS,DRFGHS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,17,0,0.900573860299,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
NMHJKR,WMHJKR,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,13,1,0.870773345068,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
MLVDZG,MLVDZG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,1,1,0.78056931868,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
PBRJNQ,PBRJNQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,0,1,0.920665385434,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
HNDKLM,HNDKLM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,3,1,0.790806239722,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
JZVSPX,JZVSPX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,6,1,0.750831346912,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
DWQRVK,DPQRVK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,14,1,0.830283350739,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
QGNXBF,QGNXBF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,4,1,1.00060234163,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
MNTWLX,MNTWLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,8,1,1.22085859661,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
QJZTBL,QJZCBL,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,15,15,19,1,1.00070882588,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
JRTLNM,JRTLNM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,5,1,0.990066815659,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
HVNPDS,HVNPMS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,17,17,21,1,0.910788650575,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
QVPSKN,RVPSKN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,12,1,0.760648745667,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
RDNCQM,RDNCQB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,23,1,1.48058875526,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
CJDHXN,CJDBXN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,20,20,18,0,0.840492047038,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
NKZRGP,NKZRGP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,11,1,1.5108476018,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
DVBWHP,DCBWHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,15,1,0.780702744727,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
PZBQJM,PZBQJH,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,22,1,1.56041730279,2020_sep_16_1109,100.062646828,Control Task #6k,001,NENA_009,
