upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
TLJ,TXJ,,,,,    OLIKA              LIKA  ,4,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,0,0,16,,,,,1,0.83044786153,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
NLX,NLX,,,,,    OLIKA              LIKA  ,8,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,1,1,8,,,,,1,1.22076609573,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
BGQ,BWQ,,,,,    OLIKA              LIKA  ,4,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,2,2,17,,,,,1,0.800692205328,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
VXL,VXD,,,,,    OLIKA              LIKA  ,4,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,3,3,23,,,,,1,1.03028262004,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
GZK,GZK,,,,,    OLIKA              LIKA  ,8,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,4,4,2,,,,,1,0.680778905795,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
SVB,PVB,,,,,    OLIKA              LIKA  ,4,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,5,5,12,,,,,1,1.01072947126,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
ZLW,ZLW,,,,,    OLIKA              LIKA  ,8,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,6,6,3,,,,,1,0.590660391852,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
VSG,VSG,,,,,    OLIKA              LIKA  ,8,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,7,7,4,,,,,1,0.660687567533,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
RBT,RBT,,,,,    OLIKA              LIKA  ,8,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,8,8,1,,,,,1,0.690059948151,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
FRQ,MRQ,,,,,    OLIKA              LIKA  ,4,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,9,9,14,,,,,1,0.550674965945,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
HVD,HVD,,,,,    OLIKA              LIKA  ,8,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,10,10,7,,,,,1,0.930379192658,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
NRK,NRK,,,,,    OLIKA              LIKA  ,8,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,11,11,9,,,,,1,0.509786356737,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
WJP,WJZ,,,,,    OLIKA              LIKA  ,4,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,12,12,22,,,,,1,0.710180152353,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
KTM,XTM,,,,,    OLIKA              LIKA  ,4,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,13,13,15,,,,,0,0.640566721864,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
ZKJ,ZKV,,,,,    OLIKA              LIKA  ,4,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,14,14,21,,,,,1,3.92119469085,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
CBN,CMN,,,,,    OLIKA              LIKA  ,4,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,15,15,19,,,,,1,2.08071623462,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
KTS,KTS,,,,,    OLIKA              LIKA  ,8,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,16,16,10,,,,,1,1.69081270781,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
XTK,XTK,,,,,    OLIKA              LIKA  ,8,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,17,17,5,,,,,1,1.34086958976,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
FHP,FHP,,,,,    OLIKA              LIKA  ,8,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,18,18,11,,,,,1,1.22104064293,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
GVN,RVN,,,,,    OLIKA              LIKA  ,4,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,19,19,13,,,,,1,1.33074245452,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
QNB,QNB,,,,,    OLIKA              LIKA  ,8,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,20,20,0,,,,,1,1.31073258237,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
WSV,WSV,,,,,    OLIKA              LIKA  ,8,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,21,21,6,,,,,1,1.15064815269,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
RBN,RBW,,,,,    OLIKA              LIKA  ,4,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,22,22,20,,,,,1,1.29059666226,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
BLG,BSG,,,,,    OLIKA              LIKA  ,4,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,23,23,18,,,,,1,1.24073812142,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
PXVFWM,PXVFZM,,,,,    OLIKA              LIKA  ,4,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,0,0,20,1,2.28083933184,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
JRTLNM,JRTLNM,,,,,    OLIKA              LIKA  ,8,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,5,1,2.00099427139,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
HNDKLM,HNDKLM,,,,,    OLIKA              LIKA  ,8,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,1.68086903168,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
HVNPDS,HVNPMS,,,,,    OLIKA              LIKA  ,4,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,3,3,21,1,1.52076471658,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
DWQRVK,DPQRVK,,,,,    OLIKA              LIKA  ,4,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,14,0,1.57081313118,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
PZBQJM,PZBQJH,,,,,    OLIKA              LIKA  ,4,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,22,0,2.71100443541,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
QJZTBL,QJZCBL,,,,,    OLIKA              LIKA  ,4,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,6,6,19,1,2.61096982835,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
NMHJKR,WMHJKR,,,,,    OLIKA              LIKA  ,4,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,13,1,2.0407404307,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
DVBWHP,DCBWHP,,,,,    OLIKA              LIKA  ,4,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,15,1,1.57081762144,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
XDPVFN,XDPVFN,,,,,    OLIKA              LIKA  ,8,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,7,1,3.40120454376,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
RDNCQM,RDNCQB,,,,,    OLIKA              LIKA  ,4,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,23,1,2.88103703148,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
KWDCXG,KWDCXG,,,,,    OLIKA              LIKA  ,8,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,9,1,3.22107720646,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
JZVSPX,JZVSPX,,,,,    OLIKA              LIKA  ,8,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,6,1,4.88147803895,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
QGNXBF,QGNXBF,,,,,    OLIKA              LIKA  ,8,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,4,1,3.22106181129,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
PBRJNQ,PBRJNQ,,,,,    OLIKA              LIKA  ,8,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,0,1,3.38051183167,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
MLVDZG,MLVDZG,,,,,    OLIKA              LIKA  ,8,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,1,1,2.60106014989,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
MNTWLX,MNTWLX,,,,,    OLIKA              LIKA  ,8,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,8,1,3.27116250532,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
NKZRGP,NKZRGP,,,,,    OLIKA              LIKA  ,8,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,11,1,3.84119593529,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
BKDXWF,BKDXWF,,,,,    OLIKA              LIKA  ,8,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,10,1,3.67094042999,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
DRLGHS,DRFGHS,,,,,    OLIKA              LIKA  ,4,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,17,1,2.44085320032,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
QVPSKN,RVPSKN,,,,,    OLIKA              LIKA  ,4,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,12,1,1.10030819206,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
ZKSWVJ,ZKSWVJ,,,,,    OLIKA              LIKA  ,8,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,2,1,4.36130186689,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
GJHSCJ,GJVSCJ,,,,,    OLIKA              LIKA  ,4,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,16,1,1.39073903551,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
CJDHXN,CJDBXN,,,,,    OLIKA              LIKA  ,4,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,23,23,18,1,1.54051287084,2020_okt_16_1312,100.040460758,Control Task #6k,001,NENA_017,
