upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
VSG,VSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,0,0,4,,,,,1,0.920390424013,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
NLX,NLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,1,1,8,,,,,1,0.620725367331,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
FHP,FHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,2,2,11,,,,,1,0.580622616741,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
HVD,HVD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,3,3,7,,,,,1,0.970361221114,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
BLG,BSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,4,4,18,,,,,1,0.680674222964,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
FRQ,MRQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,5,5,14,,,,,1,0.509807267272,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
WSV,WSV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,6,6,6,,,,,0,0.640397313397,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
ZLW,ZLW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,7,7,3,,,,,1,0.840635875915,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
KTS,KTS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,8,8,10,,,,,1,0.770439865279,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
XTK,XTK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,9,9,5,,,,,1,1.04083049777,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
GVN,RVN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,10,10,13,,,,,1,0.680253418952,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
RBT,RBT,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,11,11,1,,,,,1,0.820662759903,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
GZK,GZK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,12,12,2,,,,,1,0.560742834545,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
QNB,QNB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,13,13,0,,,,,1,0.580604014125,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
WJP,WJZ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,14,14,22,,,,,1,1.16084784311,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
KTM,XTM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,15,15,15,,,,,1,0.620775401952,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
SVB,PVB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,16,16,12,,,,,1,0.610442610769,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
BGQ,BWQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,17,17,17,,,,,1,0.780890366123,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
ZKJ,ZKV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,18,18,21,,,,,1,0.840682382457,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
CBN,CMN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,19,19,19,,,,,1,0.690562796499,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
NRK,NRK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,20,20,9,,,,,1,0.540058649558,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
VXL,VXD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,21,21,23,,,,,1,0.610293148367,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
TLJ,TXJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,22,22,16,,,,,1,0.600697084939,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
RBN,RBW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,23,23,20,,,,,1,0.610676105676,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
DRLGHS,DRFGHS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,17,1,1.4207616745,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
HNDKLM,HNDKLM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,0.850753774808,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
DVBWHP,DCBWHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,15,0,2.34098595791,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
JZVSPX,JZVSPX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,6,1,1.6408983011,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
DWQRVK,DPQRVK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,14,1,1.87089238996,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
PXVFWM,PXVFZM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,5,5,20,0,2.11092643916,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
PBRJNQ,PBRJNQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,0,1,1.22075436175,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
HVNPDS,HVNPMS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,7,7,21,1,0.820774054866,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
GJHSCJ,GJVSCJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,16,1,1.35066829899,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
QJZTBL,QJZCBL,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,9,9,19,1,1.22084192234,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
KWDCXG,KWDCXG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,9,1,1.01061311337,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
ZKSWVJ,ZKSWVJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,2,1,1.02067584588,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
BKDXWF,BKDXWF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,10,1,1.35080910156,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
CJDHXN,CJDBXN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,13,13,18,0,0.660802138404,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
PZBQJM,PZBQJH,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,22,1,2.13090885648,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
NKZRGP,NKZRGP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,11,1,1.97095233529,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
MLVDZG,MLVDZG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,1,1,1.17054942827,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
JRTLNM,JRTLNM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,5,1,1.37086272199,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
XDPVFN,XDPVFN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,7,1,1.93086369703,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
NMHJKR,WMHJKR,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,13,1,1.12080410771,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
QVPSKN,RVPSKN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,12,1,0.620468458783,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
QGNXBF,QGNXBF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,4,1,1.12082848356,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
MNTWLX,MNTWLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,8,1,1.00052247693,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
RDNCQM,RDNCQB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,0.700774991414,2020_sep_10_1513,99.9859217252,Control Task #6k,001,NENA_006,
