upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
RBN,RBW,,,,,    OLIKA              LIKA  ,4,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,22,22,20,,,,,1,1.97096498774,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
KTM,XTM,,,,,    OLIKA              LIKA  ,4,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,23,23,15,,,,,1,1.14082522992,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
NKZRGP,NKZRGP,,,,,    OLIKA              LIKA  ,8,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,11,1,3.5113544006,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
PBRJNQ,PBRJNQ,,,,,    OLIKA              LIKA  ,8,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,3.68120020963,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
PXVFWM,PXVFZM,,,,,    OLIKA              LIKA  ,4,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,2,2,20,1,3.40089427812,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
JRTLNM,JRTLNM,,,,,    OLIKA              LIKA  ,8,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,5,1,3.14127426133,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
PZBQJM,PZBQJH,,,,,    OLIKA              LIKA  ,4,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,22,1,2.7907937015,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
KWDCXG,KWDCXG,,,,,    OLIKA              LIKA  ,8,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,9,1,2.58103862247,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
HNDKLM,HNDKLM,,,,,    OLIKA              LIKA  ,8,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,3,1,2.54111299491,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
DVBWHP,DCBWHP,,,,,    OLIKA              LIKA  ,4,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,15,1,1.45043430959,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
QJZTBL,QJZCBL,,,,,    OLIKA              LIKA  ,4,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,8,8,19,1,2.3406422817,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
DWQRVK,DPQRVK,,,,,    OLIKA              LIKA  ,4,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,14,1,0.960533667412,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
CJDHXN,CJDBXN,,,,,    OLIKA              LIKA  ,4,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,10,10,18,1,3.03074870855,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
DRLGHS,DRFGHS,,,,,    OLIKA              LIKA  ,4,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,17,1,1.44079777486,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
NMHJKR,WMHJKR,,,,,    OLIKA              LIKA  ,4,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,13,1,1.03037601249,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
XDPVFN,XDPVFN,,,,,    OLIKA              LIKA  ,8,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,7,1,2.54113961605,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
GJHSCJ,GJVSCJ,,,,,    OLIKA              LIKA  ,4,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,16,1,1.33052271746,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
QVPSKN,RVPSKN,,,,,    OLIKA              LIKA  ,4,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,12,1,2.21095014404,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
QGNXBF,QGNXBF,,,,,    OLIKA              LIKA  ,8,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,4,1,2.80102808948,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
HVNPDS,HVNPMS,,,,,    OLIKA              LIKA  ,4,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,17,17,21,1,2.56096659784,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
JZVSPX,JZVSPX,,,,,    OLIKA              LIKA  ,8,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,6,1,2.94112236042,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
BKDXWF,BKDXWF,,,,,    OLIKA              LIKA  ,8,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,10,1,2.95116847594,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
RDNCQM,RDNCQB,,,,,    OLIKA              LIKA  ,4,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,23,1,2.02056884582,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
MLVDZG,MLVDZG,,,,,    OLIKA              LIKA  ,8,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,1,1,2.29102623562,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
ZKSWVJ,ZKSWVJ,,,,,    OLIKA              LIKA  ,8,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,2,1,2.57107974734,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
MNTWLX,MNTWLX,,,,,    OLIKA              LIKA  ,8,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,8,1,2.96091951369,2020_sep_14_1433,99.9699239447,Control Task #6k,001,NENA_007,
