upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
NRK,NRK,,,,,    OLIKA              LIKA  ,8,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,0,0,9,,,,,1,1.01080830564,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
RBT,RBT,,,,,    OLIKA              LIKA  ,8,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,1,0.850307580793,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
VSG,VSG,,,,,    OLIKA              LIKA  ,8,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,2,2,4,,,,,1,0.99056859148,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
XTK,XTK,,,,,    OLIKA              LIKA  ,8,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,3,3,5,,,,,1,1.21060143431,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
KTM,XTM,,,,,    OLIKA              LIKA  ,4,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,4,4,15,,,,,1,1.01048404685,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
SVB,PVB,,,,,    OLIKA              LIKA  ,4,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,5,5,12,,,,,0,0.870712792026,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
NLX,NLX,,,,,    OLIKA              LIKA  ,8,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,6,6,8,,,,,1,1.14029340449,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
GZK,GZK,,,,,    OLIKA              LIKA  ,8,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,7,7,2,,,,,1,1.39075397386,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
HVD,HVD,,,,,    OLIKA              LIKA  ,8,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,8,8,7,,,,,1,0.960323681476,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
BLG,BSG,,,,,    OLIKA              LIKA  ,4,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,9,9,18,,,,,1,1.2708606489,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
ZLW,ZLW,,,,,    OLIKA              LIKA  ,8,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,10,10,3,,,,,1,1.05074730265,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
RBN,RBW,,,,,    OLIKA              LIKA  ,4,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,11,11,20,,,,,0,1.35068443943,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
TLJ,TXJ,,,,,    OLIKA              LIKA  ,4,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,12,12,16,,,,,1,1.05079316715,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
BGQ,BWQ,,,,,    OLIKA              LIKA  ,4,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,13,13,17,,,,,1,1.14068213016,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
GVN,RVN,,,,,    OLIKA              LIKA  ,4,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,14,14,13,,,,,1,1.65080278908,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
QNB,QNB,,,,,    OLIKA              LIKA  ,8,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,15,15,0,,,,,1,1.23071413909,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
FHP,FHP,,,,,    OLIKA              LIKA  ,8,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,16,16,11,,,,,1,1.0904290736,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
ZKJ,ZKV,,,,,    OLIKA              LIKA  ,4,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,17,17,21,,,,,1,1.05077809281,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
FRQ,MRQ,,,,,    OLIKA              LIKA  ,4,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,18,18,14,,,,,1,0.830462044723,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
VXL,VXD,,,,,    OLIKA              LIKA  ,4,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,19,19,23,,,,,1,1.04076327504,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
WJP,WJZ,,,,,    OLIKA              LIKA  ,4,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,20,20,22,,,,,1,1.1600808883,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
CBN,CMN,,,,,    OLIKA              LIKA  ,4,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,21,21,19,,,,,1,1.43085461916,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
WSV,WSV,,,,,    OLIKA              LIKA  ,8,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,22,22,6,,,,,1,0.990672187512,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
KTS,KTS,,,,,    OLIKA              LIKA  ,8,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,23,23,10,,,,,1,1.04063017178,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
HNDKLM,HNDKLM,,,,,    OLIKA              LIKA  ,8,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,2.191001578,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
JRTLNM,JRTLNM,,,,,    OLIKA              LIKA  ,8,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,5,1,1.80094936303,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
JZVSPX,JZVSPX,,,,,    OLIKA              LIKA  ,8,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,6,1,1.93060701502,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
QVPSKN,RVPSKN,,,,,    OLIKA              LIKA  ,4,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,12,1,0.84047974906,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
MLVDZG,MLVDZG,,,,,    OLIKA              LIKA  ,8,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,1,1,1.85056576905,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
GJHSCJ,GJVSCJ,,,,,    OLIKA              LIKA  ,4,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,16,1,2.63114167319,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
QJZTBL,QJZCBL,,,,,    OLIKA              LIKA  ,4,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,6,6,19,0,1.85092659115,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
BKDXWF,BKDXWF,,,,,    OLIKA              LIKA  ,8,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,10,1,2.1410140865,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
RDNCQM,RDNCQB,,,,,    OLIKA              LIKA  ,4,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,23,1,2.91105687198,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
MNTWLX,MNTWLX,,,,,    OLIKA              LIKA  ,8,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,8,1,2.12098445097,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
NKZRGP,NKZRGP,,,,,    OLIKA              LIKA  ,8,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,11,1,1.9708157466,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
PZBQJM,PZBQJH,,,,,    OLIKA              LIKA  ,4,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,22,1,1.72093281332,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
DRLGHS,DRFGHS,,,,,    OLIKA              LIKA  ,4,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,17,1,1.18069457452,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
PXVFWM,PXVFZM,,,,,    OLIKA              LIKA  ,4,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,13,13,20,1,1.26073549976,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
DWQRVK,DPQRVK,,,,,    OLIKA              LIKA  ,4,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,14,1,1.04073825805,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
HVNPDS,HVNPMS,,,,,    OLIKA              LIKA  ,4,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,15,15,21,1,1.38062625887,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
XDPVFN,XDPVFN,,,,,    OLIKA              LIKA  ,8,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,7,1,2.05093076064,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
ZKSWVJ,ZKSWVJ,,,,,    OLIKA              LIKA  ,8,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,2,1,2.27078720156,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
KWDCXG,KWDCXG,,,,,    OLIKA              LIKA  ,8,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,9,1,2.91097123687,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
PBRJNQ,PBRJNQ,,,,,    OLIKA              LIKA  ,8,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,0,1,2.81096995394,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
CJDHXN,CJDBXN,,,,,    OLIKA              LIKA  ,4,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,20,20,18,1,0.980694253787,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
NMHJKR,WMHJKR,,,,,    OLIKA              LIKA  ,4,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,13,1,0.870344913852,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
DVBWHP,DCBWHP,,,,,    OLIKA              LIKA  ,4,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,15,0,1.92105340808,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
QGNXBF,QGNXBF,,,,,    OLIKA              LIKA  ,8,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,4,1,2.12079361618,2020_nov_27_1325,99.9733864327,Control Task #6k,001,NENA_021,
