upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
WJP,WJZ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,3,3,22,,,,,1,0.509841774669,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
NLX,NLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,4,4,8,,,,,1,0.499873630139,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
ZLW,ZLW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,5,5,3,,,,,1,0.499869139838,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
TLJ,TXJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,6,6,16,,,,,1,0.539853975455,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
GZK,GZK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,7,7,2,,,,,1,0.489952313017,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
BGQ,BWQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,8,8,17,,,,,1,0.519857708819,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
XTK,XTK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,9,9,5,,,,,1,0.640613734158,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
RBT,RBT,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,10,10,1,,,,,1,0.489854809366,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
VXL,VXD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,11,11,23,,,,,1,0.540720603291,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
RBN,RBW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,12,12,20,,,,,1,0.850674763746,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
FHP,FHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,13,13,11,,,,,1,0.530396762879,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
BLG,BSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,14,14,18,,,,,1,0.540450223103,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
CBN,CMN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,15,15,19,,,,,0,0.600755268404,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
KTS,KTS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,16,16,10,,,,,1,1.05073782038,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
SVB,PVB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,17,17,12,,,,,1,0.6904570227,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
WSV,WSV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,18,18,6,,,,,1,1.02074550521,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
QNB,QNB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,19,19,0,,,,,1,0.770432467176,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
KTM,XTM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,20,20,15,,,,,1,0.660579851641,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
ZKJ,ZKV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,21,21,21,,,,,1,0.760863317844,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
FRQ,MRQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,22,22,14,,,,,1,0.550559170604,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
NRK,NRK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,23,23,9,,,,,1,0.509785004451,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
QJZTBL,QJZCBL,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,0,0,19,1,1.07057853021,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
CJDHXN,CJDBXN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,1,1,18,1,0.840607511887,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
BKDXWF,BKDXWF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,10,1,0.840753125891,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
XDPVFN,XDPVFN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,7,1,0.730739501038,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
PXVFWM,PXVFZM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,4,4,20,1,1.58080999874,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
MNTWLX,MNTWLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,8,1,1.07070746596,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
JRTLNM,JRTLNM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,5,1,1.300757706,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
DVBWHP,DCBWHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,15,0,1.15038911654,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
DWQRVK,DPQRVK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,14,1,1.96080513639,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
RDNCQM,RDNCQB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,23,1,3.19109047569,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
NKZRGP,NKZRGP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,11,1,2.37078521229,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
PBRJNQ,PBRJNQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,0,1,1.22070624716,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
QGNXBF,QGNXBF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,4,1,2.05089273572,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
QVPSKN,RVPSKN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,12,1,0.720546200051,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
ZKSWVJ,ZKSWVJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,2,1,2.34098437632,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
DRLGHS,DRFGHS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,17,1,0.98069459804,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
HNDKLM,HNDKLM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,3,1,1.94103787504,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
HVNPDS,HVNPMS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,17,17,21,1,1.41090764352,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
MLVDZG,MLVDZG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,1,1,1.49082086527,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
JZVSPX,JZVSPX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,6,1,1.75091281378,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
PZBQJM,PZBQJH,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,22,1,1.26074913594,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
NMHJKR,WMHJKR,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,13,1,0.7906676819,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
KWDCXG,KWDCXG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,9,1,1.12069797218,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
GJHSCJ,GJVSCJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,16,1,1.51084022487,2021_jan_29_1614,99.9670392379,Control Task #6k,001,NENA_029,
