upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
ZKJ,ZKV,,,,,    OLIKA              LIKA  ,4,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,0,0,21,,,,,1,1.50077393771,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
KTS,KTS,,,,,    OLIKA              LIKA  ,8,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,1,1,10,,,,,1,0.830329633956,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
GZK,GZK,,,,,    OLIKA              LIKA  ,8,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,2,2,2,,,,,1,0.79012207881,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
KTM,XTM,,,,,    OLIKA              LIKA  ,4,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,3,3,15,,,,,1,0.67073457048,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
HVD,HVD,,,,,    OLIKA              LIKA  ,8,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,4,4,7,,,,,1,0.850898800509,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
BLG,BSG,,,,,    OLIKA              LIKA  ,4,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,5,5,18,,,,,1,0.910747630878,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
VXL,VXD,,,,,    OLIKA              LIKA  ,4,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,6,6,23,,,,,0,1.45097827907,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
WSV,WSV,,,,,    OLIKA              LIKA  ,8,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,7,7,6,,,,,1,1.23085859295,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
RBT,RBT,,,,,    OLIKA              LIKA  ,8,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,8,8,1,,,,,1,1.43098226903,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
TLJ,TXJ,,,,,    OLIKA              LIKA  ,4,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,9,9,16,,,,,1,0.710769890007,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
SVB,PVB,,,,,    OLIKA              LIKA  ,4,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,10,10,12,,,,,1,1.08075252532,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
NLX,NLX,,,,,    OLIKA              LIKA  ,8,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,11,11,8,,,,,1,1.12087604745,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
FRQ,MRQ,,,,,    OLIKA              LIKA  ,4,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,12,12,14,,,,,1,0.650609303546,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
GVN,RVN,,,,,    OLIKA              LIKA  ,4,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,13,13,13,,,,,1,0.830088119206,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
FHP,FHP,,,,,    OLIKA              LIKA  ,8,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,14,14,11,,,,,1,1.01069336222,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
NRK,NRK,,,,,    OLIKA              LIKA  ,8,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,15,15,9,,,,,1,0.780524673955,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
RBN,RBW,,,,,    OLIKA              LIKA  ,4,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,16,16,20,,,,,0,0.940675253431,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
ZLW,ZLW,,,,,    OLIKA              LIKA  ,8,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,17,17,3,,,,,1,0.830629843525,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
VSG,VSG,,,,,    OLIKA              LIKA  ,8,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,18,18,4,,,,,1,1.17071276038,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
CBN,CMN,,,,,    OLIKA              LIKA  ,4,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,19,19,19,,,,,1,0.710696441298,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
XTK,XTK,,,,,    OLIKA              LIKA  ,8,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,20,20,5,,,,,1,1.94093921975,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
WJP,WJZ,,,,,    OLIKA              LIKA  ,4,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,21,21,22,,,,,1,1.09077041601,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
BGQ,BWQ,,,,,    OLIKA              LIKA  ,4,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,22,22,17,,,,,1,0.760434367325,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
QNB,QNB,,,,,    OLIKA              LIKA  ,8,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,23,23,0,,,,,1,0.740413660562,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
BKDXWF,BKDXWF,,,,,    OLIKA              LIKA  ,8,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,10,1,2.62111659998,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
PBRJNQ,PBRJNQ,,,,,    OLIKA              LIKA  ,8,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2.61092711515,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
PXVFWM,PXVFZM,,,,,    OLIKA              LIKA  ,4,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,2,2,20,1,1.16080520312,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
CJDHXN,CJDBXN,,,,,    OLIKA              LIKA  ,4,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,3,3,18,1,1.4207648801,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
MLVDZG,MLVDZG,,,,,    OLIKA              LIKA  ,8,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,1,1,1.43051591784,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
KWDCXG,KWDCXG,,,,,    OLIKA              LIKA  ,8,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,9,1,2.11052459056,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
HVNPDS,HVNPMS,,,,,    OLIKA              LIKA  ,4,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,6,6,21,1,2.07090398361,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
QGNXBF,QGNXBF,,,,,    OLIKA              LIKA  ,8,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,4,1,1.78090378476,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
PZBQJM,PZBQJH,,,,,    OLIKA              LIKA  ,4,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,22,1,1.49088466243,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
JRTLNM,JRTLNM,,,,,    OLIKA              LIKA  ,8,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,5,1,1.29060574978,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
JZVSPX,JZVSPX,,,,,    OLIKA              LIKA  ,8,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,6,1,1.8508856503,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
GJHSCJ,GJVSCJ,,,,,    OLIKA              LIKA  ,4,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,16,1,1.68040638625,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
NKZRGP,NKZRGP,,,,,    OLIKA              LIKA  ,8,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,11,1,2.40082211236,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
NMHJKR,WMHJKR,,,,,    OLIKA              LIKA  ,4,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,13,0,2.01089478488,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
DVBWHP,DCBWHP,,,,,    OLIKA              LIKA  ,4,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,15,1,1.58055398929,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
MNTWLX,MNTWLX,,,,,    OLIKA              LIKA  ,8,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,8,1,2.01097689349,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
ZKSWVJ,ZKSWVJ,,,,,    OLIKA              LIKA  ,8,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,2,1,2.56057978935,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
HNDKLM,HNDKLM,,,,,    OLIKA              LIKA  ,8,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,3,1,1.99089203938,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
DWQRVK,DPQRVK,,,,,    OLIKA              LIKA  ,4,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,14,1,1.2608901342,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
QJZTBL,QJZCBL,,,,,    OLIKA              LIKA  ,4,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,19,19,19,1,1.37041979946,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
XDPVFN,XDPVFN,,,,,    OLIKA              LIKA  ,8,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,7,1,2.08094689177,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
DRLGHS,DRFGHS,,,,,    OLIKA              LIKA  ,4,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,17,1,2.43097360914,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
RDNCQM,RDNCQB,,,,,    OLIKA              LIKA  ,4,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,23,1,2.92072222212,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
QVPSKN,RVPSKN,,,,,    OLIKA              LIKA  ,4,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,12,1,1.51087778584,2021_mar_03_1304,99.9471705129,Control Task #6k,001,NENA_034,
