upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
CBN,CMN,,,,,    OLIKA              LIKA  ,4,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,0,0,19,,,,,1,1.79060099215,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
GVN,RVN,,,,,    OLIKA              LIKA  ,4,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,1,1,13,,,,,1,1.42082857446,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
VSG,VSG,,,,,    OLIKA              LIKA  ,8,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,2,2,4,,,,,1,1.72091379314,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
FHP,FHP,,,,,    OLIKA              LIKA  ,8,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,3,3,11,,,,,1,1.71027444777,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
GZK,GZK,,,,,    OLIKA              LIKA  ,8,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,4,4,2,,,,,1,2.1908885611,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
HVD,HVD,,,,,    OLIKA              LIKA  ,8,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,5,5,7,,,,,1,0.730506266957,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
KTS,KTS,,,,,    OLIKA              LIKA  ,8,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,6,6,10,,,,,1,1.36039868358,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
RBT,RBT,,,,,    OLIKA              LIKA  ,8,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,7,7,1,,,,,1,1.22080907391,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
XTK,XTK,,,,,    OLIKA              LIKA  ,8,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,8,8,5,,,,,1,2.59094905129,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
WSV,WSV,,,,,    OLIKA              LIKA  ,8,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,9,9,6,,,,,1,1.00068733019,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
QNB,QNB,,,,,    OLIKA              LIKA  ,8,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,10,10,0,,,,,1,2.01082569108,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
BGQ,BWQ,,,,,    OLIKA              LIKA  ,4,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,11,11,17,,,,,1,1.76090916176,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
KTM,XTM,,,,,    OLIKA              LIKA  ,4,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,12,12,15,,,,,1,0.980778809575,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
TLJ,TXJ,,,,,    OLIKA              LIKA  ,4,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,13,13,16,,,,,1,1.25079437473,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
ZLW,ZLW,,,,,    OLIKA              LIKA  ,8,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,14,14,3,,,,,1,2.41068925138,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
RBN,RBW,,,,,    OLIKA              LIKA  ,4,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,15,15,20,,,,,1,2.87090540598,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
VXL,VXD,,,,,    OLIKA              LIKA  ,4,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,16,16,23,,,,,0,1.51069980349,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
NLX,NLX,,,,,    OLIKA              LIKA  ,8,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,17,17,8,,,,,1,3.72090449189,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
FRQ,MRQ,,,,,    OLIKA              LIKA  ,4,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,18,18,14,,,,,1,1.40102461271,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
SVB,PVB,,,,,    OLIKA              LIKA  ,4,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,19,19,12,,,,,1,2.39096066181,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
WJP,WJZ,,,,,    OLIKA              LIKA  ,4,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,20,20,22,,,,,1,2.13089326304,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
BLG,BSG,,,,,    OLIKA              LIKA  ,4,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,21,21,18,,,,,1,1.62050360808,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
NRK,NRK,,,,,    OLIKA              LIKA  ,8,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,22,22,9,,,,,1,3.88128592006,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
ZKJ,ZKV,,,,,    OLIKA              LIKA  ,4,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,23,23,21,,,,,1,1.65082664044,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
QJZTBL,QJZCBL,,,,,    OLIKA              LIKA  ,4,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,0,0,19,1,2.57069253568,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
QGNXBF,QGNXBF,,,,,    OLIKA              LIKA  ,8,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,4,1,3.83120639438,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
XDPVFN,XDPVFN,,,,,    OLIKA              LIKA  ,8,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,7,1,2.67106391209,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
HNDKLM,HNDKLM,,,,,    OLIKA              LIKA  ,8,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,2.42087925023,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
PXVFWM,PXVFZM,,,,,    OLIKA              LIKA  ,4,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,4,4,20,1,2.78102102691,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
PZBQJM,PZBQJH,,,,,    OLIKA              LIKA  ,4,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,22,1,3.13120950549,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
DWQRVK,DPQRVK,,,,,    OLIKA              LIKA  ,4,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,14,1,2.80106714187,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
NKZRGP,NKZRGP,,,,,    OLIKA              LIKA  ,8,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,11,1,3.33115427532,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
HVNPDS,HVNPMS,,,,,    OLIKA              LIKA  ,4,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,8,8,21,1,2.41096155345,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
PBRJNQ,PBRJNQ,,,,,    OLIKA              LIKA  ,8,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,0,1,5.22148132967,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
DVBWHP,DCBWHP,,,,,    OLIKA              LIKA  ,4,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,15,1,1.36063634652,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
NMHJKR,WMHJKR,,,,,    OLIKA              LIKA  ,4,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,13,1,1.4408461442,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
CJDHXN,CJDBXN,,,,,    OLIKA              LIKA  ,4,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,12,12,18,1,2.200813314,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
KWDCXG,KWDCXG,,,,,    OLIKA              LIKA  ,8,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,9,1,3.75114669961,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
DRLGHS,DRFGHS,,,,,    OLIKA              LIKA  ,4,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,17,1,1.62090035444,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
MNTWLX,MNTWLX,,,,,    OLIKA              LIKA  ,8,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,8,1,2.4309223535,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
BKDXWF,BKDXWF,,,,,    OLIKA              LIKA  ,8,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,10,1,3.3610411112,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
GJHSCJ,GJVSCJ,,,,,    OLIKA              LIKA  ,4,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,16,1,2.56081044023,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
ZKSWVJ,ZKSWVJ,,,,,    OLIKA              LIKA  ,8,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,2,1,3.05104557259,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
JRTLNM,JRTLNM,,,,,    OLIKA              LIKA  ,8,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,5,1,3.64120722508,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
MLVDZG,MLVDZG,,,,,    OLIKA              LIKA  ,8,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,1,1,2.49081437563,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
QVPSKN,RVPSKN,,,,,    OLIKA              LIKA  ,4,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,12,1,1.90083746517,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
JZVSPX,JZVSPX,,,,,    OLIKA              LIKA  ,8,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,6,1,2.69101284502,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
RDNCQM,RDNCQB,,,,,    OLIKA              LIKA  ,4,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,23,1,3.0110171685,2020_dec_11_1428,99.9785475854,Control Task #6k,001,NENA_022,
