upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
NLX,NLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,1,1,8,,,,,1,1.03075088979,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
VSG,VSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,2,2,4,,,,,1,1.14070736316,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
NRK,NRK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,3,3,9,,,,,1,0.790738265754,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
FRQ,MRQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,4,4,14,,,,,1,1.14066791303,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
XTK,XTK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,5,5,5,,,,,1,1.08074574203,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
GZK,GZK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,6,6,2,,,,,1,0.830488273852,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
ZLW,ZLW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,7,7,3,,,,,1,0.780652505035,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
RBT,RBT,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,8,8,1,,,,,1,0.850764995617,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
BGQ,BWQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,9,9,17,,,,,1,1.50080648239,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
HVD,HVD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,10,10,7,,,,,1,0.920504794793,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
ZKJ,ZKV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,11,11,21,,,,,1,0.980614594429,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
CBN,CMN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,12,12,19,,,,,1,1.01068007843,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
WSV,WSV,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,13,13,6,,,,,1,1.51077774154,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
TLJ,TXJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,14,14,16,,,,,1,0.900765300312,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
SVB,PVB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,15,15,12,,,,,1,1.09066792907,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
KTS,KTS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,16,16,10,,,,,1,1.14074585108,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
WJP,WJZ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,17,17,22,,,,,1,0.830705089164,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
BLG,BSG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,18,18,18,,,,,1,1.0510250457,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
VXL,VXD,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,19,19,23,,,,,1,1.2705916011,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
FHP,FHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,20,20,11,,,,,1,0.92072962842,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
GVN,RVN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,21,21,13,,,,,1,0.910429297523,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
QNB,QNB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,22,22,0,,,,,1,1.22052073521,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
RBN,RBW,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,23,23,20,,,,,1,1.2707975115,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
QGNXBF,QGNXBF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,2.62109086967,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
DVBWHP,DCBWHP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,15,1,1.25070938057,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
PZBQJM,PZBQJH,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,22,1,1.70089269535,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
GJHSCJ,GJVSCJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,16,1,1.73089531573,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
DWQRVK,DPQRVK,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,14,1,1.53081647963,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
CJDHXN,CJDBXN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,5,5,18,1,1.66080174838,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
QJZTBL,QJZCBL,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,6,6,19,1,1.98099305902,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
ZKSWVJ,ZKSWVJ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,2,1,1.76081037609,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
HVNPDS,HVNPMS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,8,8,21,1,2.19071985569,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
KWDCXG,KWDCXG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,9,1,2.52085997419,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
MLVDZG,MLVDZG,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,1,1,1.60085712609,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
PXVFWM,PXVFZM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,11,11,20,1,1.68080777174,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
NKZRGP,NKZRGP,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,11,1,1.87088776568,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
MNTWLX,MNTWLX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,8,1,1.96091134275,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
RDNCQM,RDNCQB,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,23,1,1.77085059276,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
NMHJKR,WMHJKR,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,13,0,1.20056538762,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
JRTLNM,JRTLNM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,5,1,2.25083574925,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
XDPVFN,XDPVFN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,7,1,1.64071522111,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
JZVSPX,JZVSPX,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,6,1,2.06092317778,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
QVPSKN,RVPSKN,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,12,1,1.68091842452,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
BKDXWF,BKDXWF,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,10,1,2.15087362779,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
PBRJNQ,PBRJNQ,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,0,1,1.93064155201,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
DRLGHS,DRFGHS,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,8,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,17,1,1.26060173946,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
HNDKLM,HNDKLM,,,Pulse el botón para continuar.,,     LIKA                 OLIKA,4,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,3,1,1.15079152021,2020_sep_23_1222,99.9875250532,Control Task #6k,001,NENA_011,
