upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
TLJ,TXJ,,,,,    OLIKA              LIKA  ,4,None,X,None,17,None,None,None,,,,,,,,,,,,,,,,,0,0,0,16,,,,,1,0.95057637641,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
NRK,NRK,,,,,    OLIKA              LIKA  ,8,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,1,1,9,,,,,1,0.580346784842,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
QNB,QNB,,,,,    OLIKA              LIKA  ,8,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,2,2,0,,,,,1,0.570764513006,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
ZKJ,ZKV,,,,,    OLIKA              LIKA  ,4,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,3,3,21,,,,,1,0.680287737574,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
KTM,XTM,,,,,    OLIKA              LIKA  ,4,None,None,X,16,None,None,None,,,,,,,,,,,,,,,,,0,4,4,15,,,,,0,0.640350486121,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
GZK,GZK,,,,,    OLIKA              LIKA  ,8,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,5,5,2,,,,,1,0.80072652839,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
VSG,VSG,,,,,    OLIKA              LIKA  ,8,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,6,6,4,,,,,1,0.780560009314,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
WJP,WJZ,,,,,    OLIKA              LIKA  ,4,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,7,7,22,,,,,1,0.780643079617,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
XTK,XTK,,,,,    OLIKA              LIKA  ,8,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,8,8,5,,,,,1,0.730709167017,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
HVD,HVD,,,,,    OLIKA              LIKA  ,8,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,9,9,7,,,,,1,0.49045605597,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
NLX,NLX,,,,,    OLIKA              LIKA  ,8,None,None,None,9,None,None,None,,,,,,,,,,,,,,,,,0,10,10,8,,,,,1,0.499866734704,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
FHP,FHP,,,,,    OLIKA              LIKA  ,8,None,None,None,12,None,None,None,,,,,,,,,,,,,,,,,0,11,11,11,,,,,1,0.530313123729,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
BLG,BSG,,,,,    OLIKA              LIKA  ,4,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,12,12,18,,,,,1,1.02070535348,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
BGQ,BWQ,,,,,    OLIKA              LIKA  ,4,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,13,13,17,,,,,1,0.530279767312,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
ZLW,ZLW,,,,,    OLIKA              LIKA  ,8,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,14,14,3,,,,,1,0.500005933593,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
RBN,RBW,,,,,    OLIKA              LIKA  ,4,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,15,15,20,,,,,1,0.570704535607,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
VXL,VXD,,,,,    OLIKA              LIKA  ,4,D,None,None,24,None,None,None,,,,,,,,,,,,,,,,,0,16,16,23,,,,,1,0.499925429167,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
KTS,KTS,,,,,    OLIKA              LIKA  ,8,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,17,17,10,,,,,1,0.509916637828,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
FRQ,MRQ,,,,,    OLIKA              LIKA  ,4,None,None,M,15,None,None,None,,,,,,,,,,,,,,,,,0,18,18,14,,,,,1,0.510140189957,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
RBT,RBT,,,,,    OLIKA              LIKA  ,8,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,19,19,1,,,,,1,0.489865262532,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
GVN,RVN,,,,,    OLIKA              LIKA  ,4,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,20,20,13,,,,,1,0.579883643841,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
CBN,CMN,,,,,    OLIKA              LIKA  ,4,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,21,21,19,,,,,1,0.640758781476,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
WSV,WSV,,,,,    OLIKA              LIKA  ,8,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,22,22,6,,,,,1,0.710789613711,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
SVB,PVB,,,,,    OLIKA              LIKA  ,4,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,23,23,12,,,,,1,0.570667330374,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
PZBQJM,PZBQJH,,,,,    OLIKA              LIKA  ,4,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,22,1,1.54079345291,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
GJHSCJ,GJVSCJ,,,,,    OLIKA              LIKA  ,4,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,16,0,0.87078815116,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
JRTLNM,JRTLNM,,,,,    OLIKA              LIKA  ,8,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,5,1,0.76066419038,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
MNTWLX,MNTWLX,,,,,    OLIKA              LIKA  ,8,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,8,1,0.710675432134,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
QVPSKN,RVPSKN,,,,,    OLIKA              LIKA  ,4,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,12,1,0.560729363686,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
XDPVFN,XDPVFN,,,,,    OLIKA              LIKA  ,8,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,5,5,7,1,0.650705087271,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
HNDKLM,HNDKLM,,,,,    OLIKA              LIKA  ,8,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,3,1,0.550373479597,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
NKZRGP,NKZRGP,,,,,    OLIKA              LIKA  ,8,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,7,7,11,1,0.620788872811,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
PXVFWM,PXVFZM,,,,,    OLIKA              LIKA  ,4,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,8,8,20,1,0.730715902448,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
HVNPDS,HVNPMS,,,,,    OLIKA              LIKA  ,4,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,9,9,21,1,0.790566933978,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
DRLGHS,DRFGHS,,,,,    OLIKA              LIKA  ,4,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,10,10,17,0,0.540628274503,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
KWDCXG,KWDCXG,,,,,    OLIKA              LIKA  ,8,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,9,1,1.82087284118,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
DWQRVK,DPQRVK,,,,,    OLIKA              LIKA  ,4,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,14,1,0.750654379104,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
NMHJKR,WMHJKR,,,,,    OLIKA              LIKA  ,4,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,13,1,0.660627979425,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
QJZTBL,QJZCBL,,,,,    OLIKA              LIKA  ,4,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,14,14,19,1,0.870355479961,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
MLVDZG,MLVDZG,,,,,    OLIKA              LIKA  ,8,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,1,1,0.780727112127,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
JZVSPX,JZVSPX,,,,,    OLIKA              LIKA  ,8,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,6,1,0.820464545817,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
ZKSWVJ,ZKSWVJ,,,,,    OLIKA              LIKA  ,8,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,2,1,0.910745288165,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
DVBWHP,DCBWHP,,,,,    OLIKA              LIKA  ,4,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,15,1,0.910470418472,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
QGNXBF,QGNXBF,,,,,    OLIKA              LIKA  ,8,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,4,1,0.660607452401,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
RDNCQM,RDNCQB,,,,,    OLIKA              LIKA  ,4,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,23,1,0.580226830041,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
PBRJNQ,PBRJNQ,,,,,    OLIKA              LIKA  ,8,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,0,1,1.09058576111,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
CJDHXN,CJDBXN,,,,,    OLIKA              LIKA  ,4,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,22,22,18,1,0.620629788369,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
BKDXWF,BKDXWF,,,,,    OLIKA              LIKA  ,8,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,23,23,10,1,0.820461659207,2020_sep_15_1448,99.9811122914,Control Task #6k,001,NENA_008,
