upper,lower,BlockSelect,feed_2,moveon,feed_1,judgment,correct,third,second,first,item_number,sixth,fourth,fifth,practice1.thisRepN,practice1.thisTrialN,practice1.thisN,practice1.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,blcok2.thisRepN,blcok2.thisTrialN,blcok2.thisN,blcok2.thisIndex,response,RT,date,frameRate,expName,session,participant,
RBN,RBW,,,,,    OLIKA              LIKA  ,4,W,None,None,21,None,None,None,,,,,,,,,,,,,,,,,0,6,6,20,,,,,1,0.700586716343,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
HVD,HVD,,,,,    OLIKA              LIKA  ,8,None,None,None,8,None,None,None,,,,,,,,,,,,,,,,,0,7,7,7,,,,,1,0.630488658731,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
ZKJ,ZKV,,,,,    OLIKA              LIKA  ,4,V,None,None,22,None,None,None,,,,,,,,,,,,,,,,,0,8,8,21,,,,,1,0.580650324053,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
BGQ,BWQ,,,,,    OLIKA              LIKA  ,4,None,W,None,18,None,None,None,,,,,,,,,,,,,,,,,0,9,9,17,,,,,1,0.610579496648,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
KTS,KTS,,,,,    OLIKA              LIKA  ,8,None,None,None,11,None,None,None,,,,,,,,,,,,,,,,,0,10,10,10,,,,,1,0.880538292118,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
RBT,RBT,,,,,    OLIKA              LIKA  ,8,None,None,None,2,None,None,None,,,,,,,,,,,,,,,,,0,11,11,1,,,,,1,0.690594288841,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
NRK,NRK,,,,,    OLIKA              LIKA  ,8,None,None,None,10,None,None,None,,,,,,,,,,,,,,,,,0,12,12,9,,,,,1,0.660656777194,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
WJP,WJZ,,,,,    OLIKA              LIKA  ,4,Z,None,None,23,None,None,None,,,,,,,,,,,,,,,,,0,13,13,22,,,,,1,0.560652639742,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
GZK,GZK,,,,,    OLIKA              LIKA  ,8,None,None,None,3,None,None,None,,,,,,,,,,,,,,,,,0,14,14,2,,,,,1,0.710608651252,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
SVB,PVB,,,,,    OLIKA              LIKA  ,4,None,None,P,13,None,None,None,,,,,,,,,,,,,,,,,0,15,15,12,,,,,1,0.890668955415,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
VSG,VSG,,,,,    OLIKA              LIKA  ,8,None,None,None,5,None,None,None,,,,,,,,,,,,,,,,,0,16,16,4,,,,,1,0.720492350363,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
BLG,BSG,,,,,    OLIKA              LIKA  ,4,None,S,None,19,None,None,None,,,,,,,,,,,,,,,,,0,17,17,18,,,,,1,0.790700740026,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
CBN,CMN,,,,,    OLIKA              LIKA  ,4,None,M,None,20,None,None,None,,,,,,,,,,,,,,,,,0,18,18,19,,,,,1,0.770731600927,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
QNB,QNB,,,,,    OLIKA              LIKA  ,8,None,None,None,1,None,None,None,,,,,,,,,,,,,,,,,0,19,19,0,,,,,1,0.740640779046,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
GVN,RVN,,,,,    OLIKA              LIKA  ,4,None,None,R,14,None,None,None,,,,,,,,,,,,,,,,,0,20,20,13,,,,,1,0.790615104394,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
ZLW,ZLW,,,,,    OLIKA              LIKA  ,8,None,None,None,4,None,None,None,,,,,,,,,,,,,,,,,0,21,21,3,,,,,1,0.940637828306,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
WSV,WSV,,,,,    OLIKA              LIKA  ,8,None,None,None,7,None,None,None,,,,,,,,,,,,,,,,,0,22,22,6,,,,,1,1.19072274229,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
XTK,XTK,,,,,    OLIKA              LIKA  ,8,None,None,None,6,None,None,None,,,,,,,,,,,,,,,,,0,23,23,5,,,,,1,1.10065843217,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
NKZRGP,NKZRGP,,,,,    OLIKA              LIKA  ,8,None,None,None,36,None,None,None,,,,,,,,,,,,,,,,,,,,,0,0,0,11,1,1.37074359633,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
DWQRVK,DPQRVK,,,,,    OLIKA              LIKA  ,4,None,P,None,39,None,None,None,,,,,,,,,,,,,,,,,,,,,0,1,1,14,1,1.92083739461,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
MLVDZG,MLVDZG,,,,,    OLIKA              LIKA  ,8,None,None,None,26,None,None,None,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1.10062988697,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
DVBWHP,DCBWHP,,,,,    OLIKA              LIKA  ,4,None,C,None,40,None,None,None,,,,,,,,,,,,,,,,,,,,,0,3,3,15,0,1.61064909565,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
QGNXBF,QGNXBF,,,,,    OLIKA              LIKA  ,8,None,None,None,29,None,None,None,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,1.74079088195,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
HVNPDS,HVNPMS,,,,,    OLIKA              LIKA  ,4,None,None,None,46,None,None,M,,,,,,,,,,,,,,,,,,,,,0,5,5,21,1,1.44080829774,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
JZVSPX,JZVSPX,,,,,    OLIKA              LIKA  ,8,None,None,None,31,None,None,None,,,,,,,,,,,,,,,,,,,,,0,6,6,6,1,2.09101399966,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
CJDHXN,CJDBXN,,,,,    OLIKA              LIKA  ,4,None,None,None,43,None,B,None,,,,,,,,,,,,,,,,,,,,,0,7,7,18,1,1.52048407546,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
BKDXWF,BKDXWF,,,,,    OLIKA              LIKA  ,8,None,None,None,35,None,None,None,,,,,,,,,,,,,,,,,,,,,0,8,8,10,1,1.90064855361,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
DRLGHS,DRFGHS,,,,,    OLIKA              LIKA  ,4,F,None,None,42,None,None,None,,,,,,,,,,,,,,,,,,,,,0,9,9,17,1,1.72080570622,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
PXVFWM,PXVFZM,,,,,    OLIKA              LIKA  ,4,None,None,None,45,None,None,Z,,,,,,,,,,,,,,,,,,,,,0,10,10,20,1,1.61046659874,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
NMHJKR,WMHJKR,,,,,    OLIKA              LIKA  ,4,None,None,W,38,None,None,None,,,,,,,,,,,,,,,,,,,,,0,11,11,13,1,1.29074195418,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
KWDCXG,KWDCXG,,,,,    OLIKA              LIKA  ,8,None,None,None,34,None,None,None,,,,,,,,,,,,,,,,,,,,,0,12,12,9,1,1.47083689748,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
MNTWLX,MNTWLX,,,,,    OLIKA              LIKA  ,8,None,None,None,33,None,None,None,,,,,,,,,,,,,,,,,,,,,0,13,13,8,1,1.5708211495,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
GJHSCJ,GJVSCJ,,,,,    OLIKA              LIKA  ,4,V,None,None,41,None,None,None,,,,,,,,,,,,,,,,,,,,,0,14,14,16,1,1.31072135673,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
PBRJNQ,PBRJNQ,,,,,    OLIKA              LIKA  ,8,None,None,None,25,None,None,None,,,,,,,,,,,,,,,,,,,,,0,15,15,0,1,1.5607748389,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
ZKSWVJ,ZKSWVJ,,,,,    OLIKA              LIKA  ,8,None,None,None,27,None,None,None,,,,,,,,,,,,,,,,,,,,,0,16,16,2,1,2.13105972332,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
HNDKLM,HNDKLM,,,,,    OLIKA              LIKA  ,8,None,None,None,28,None,None,None,,,,,,,,,,,,,,,,,,,,,0,17,17,3,1,1.21074929254,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
JRTLNM,JRTLNM,,,,,    OLIKA              LIKA  ,8,None,None,None,30,None,None,None,,,,,,,,,,,,,,,,,,,,,0,18,18,5,1,1.13064373299,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
QVPSKN,RVPSKN,,,,,    OLIKA              LIKA  ,4,None,None,R,37,None,None,None,,,,,,,,,,,,,,,,,,,,,0,19,19,12,1,1.06076088703,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
PZBQJM,PZBQJH,,,,,    OLIKA              LIKA  ,4,None,None,None,47,H,None,None,,,,,,,,,,,,,,,,,,,,,0,20,20,22,1,2.02079021483,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
XDPVFN,XDPVFN,,,,,    OLIKA              LIKA  ,8,None,None,None,32,None,None,None,,,,,,,,,,,,,,,,,,,,,0,21,21,7,1,1.88089302249,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
RDNCQM,RDNCQB,,,,,    OLIKA              LIKA  ,4,None,None,None,48,B,None,None,,,,,,,,,,,,,,,,,,,,,0,22,22,23,1,1.76094315943,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
QJZTBL,QJZCBL,,,,,    OLIKA              LIKA  ,4,None,None,None,44,None,C,None,,,,,,,,,,,,,,,,,,,,,0,23,23,19,1,1.870928178,2020_dec_18_1110,99.9625203986,Control Task #6k,001,NENA_025,
