digit1,digit2,feed_C,feed_I,digit3,digit4,digit5,digit6,digit7,digit8,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,two_digits.thisRepN,two_digits.thisTrialN,two_digits.thisN,two_digits.thisIndex,three_digits.thisRepN,three_digits.thisTrialN,three_digits.thisN,three_digits.thisIndex,four_digitss.thisRepN,four_digitss.thisTrialN,four_digitss.thisN,four_digitss.thisIndex,five_digits.thisRepN,five_digits.thisTrialN,five_digits.thisN,five_digits.thisIndex,six_digits.thisRepN,six_digits.thisTrialN,six_digits.thisN,six_digits.thisIndex,seven_digits.thisRepN,seven_digits.thisTrialN,seven_digits.thisN,seven_digits.thisIndex,eight_digits.thisRepN,eight_digits.thisTrialN,eight_digits.thisN,eight_digits.thisIndex,grating.started,grating.stopped,text.started,text.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,grating_13.started,grating_13.stopped,text_14.started,text_14.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,grating_22.started,grating_22.stopped,text_26.started,text_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,grating_20.started,grating_20.stopped,text_21.started,text_21.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,ISI_11.started,ISI_11.stopped,grating_21.started,grating_21.stopped,text_25.started,text_25.stopped,ISI_2.started,ISI_2.stopped,grating_3.started,grating_3.stopped,text_3.started,text_3.stopped,ISI.started,ISI.stopped,grating_2.started,grating_2.stopped,text_2.started,text_2.stopped,ISI_3.started,ISI_3.stopped,grating_4.started,grating_4.stopped,text_4.started,text_4.stopped,grating_11.started,grating_11.stopped,response,print_response.started,print_response.stopped,text_11.started,text_11.stopped,text_13.started,text_13.stopped,grating_14.started,grating_14.stopped,text_15.started,text_15.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_16.started,text_16.stopped,grating_15.started,grating_15.stopped,text_17.started,text_17.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating_16.started,grating_16.stopped,print_response_2.started,print_response_2.stopped,text_18.started,text_18.stopped,text_19.started,text_19.stopped,grating_19.started,grating_19.stopped,text_23.started,text_23.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_24.started,text_24.stopped,grating_18.started,grating_18.stopped,text_22.started,text_22.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,grating_12.started,grating_12.stopped,text_12.started,text_12.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI_4.started,ISI_4.stopped,grating_5.started,grating_5.stopped,text_5.started,text_5.stopped,ISI_5.started,ISI_5.stopped,grating_6.started,grating_6.stopped,text_6.started,text_6.stopped,ISI_6.started,ISI_6.stopped,grating_7.started,grating_7.stopped,text_7.started,text_7.stopped,ISI_7.started,ISI_7.stopped,grating_8.started,grating_8.stopped,text_8.started,text_8.stopped,ISI_8.started,ISI_8.stopped,grating_9.started,grating_9.stopped,text_9.started,text_9.stopped,ISI_9.started,ISI_9.stopped,grating_10.started,grating_10.stopped,text_10.started,text_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4,6,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005934068261922221,None,203.3568308529466,None,203.3568308529466,203.85642368277513,2.5209590603481047e-05,None,204.36707345195828,None,204.36707345195828,None,0.008094523776890128,None,207.36761484876843,None,207.36761484876843,None,0.00574342473919387,None,206.37788887958777,None,206.37788887958777,None,208.37777117068435,None,64,208.37777117068435,None,208.37777117068435,None,208.37777117068435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.52827114486536,None,211.52827114486536,None,space,1.818192023312804,211.52827114486536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
5,7,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005368616497435141,None,213.3592908728133,None,213.3592908728133,213.85815948818708,0.00469623244862305,None,214.36941993244727,None,214.36941993244727,None,0.008108315283607226,None,217.3693532200432,None,217.3693532200432,None,0.0014232834637368796,None,216.3792051666187,None,216.3792051666187,None,218.37951403221632,None,75,218.37951403221632,None,218.37951403221632,None,218.37951403221632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.33001439127656,None,221.33001439127656,None,space,1.4243502195895417,221.33001439127656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
6,2,,,9,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00871007398927759,None,222.79028346677296,None,222.79028346677296,223.28980509394023,0.0004187486210867064,None,223.79045762463466,None,223.79045762463466,None,0.007092875532180187,None,228.78132476078827,None,228.78132476078827,None,0.0005326087339199148,None,225.7908011293639,None,225.7908011293639,None,229.79151379743962,None,962,229.79151379743962,None,229.79151379743962,None,229.79151379743962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.03233819596062,None,235.03233819596062,None,space,1.1296112944091874,235.03233819596062,None,0.007954876757139573,None,227.79112506939782,None,227.79112506939782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
4,7,,,5,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003870794753311202,None,236.1825972998795,None,236.1825972998795,236.68211860631345,0.0014839019440842094,None,237.19279499631193,None,237.19279499631193,None,0.00810446649302321,None,242.18367143371688,None,242.18367143371688,None,0.001500259311796981,None,239.1931587072031,None,239.1931587072031,None,243.19386431915882,None,547,243.19386431915882,None,243.19386431915882,None,243.19386431915882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.57492781108522,None,249.57492781108522,None,space,1.4266139510400535,249.57492781108522,None,0.0015470862872462021,None,241.19349291068465,None,241.19349291068465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
8,2,,,7,9,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056015325881162426,None,251.0354618117999,None,251.0354618117999,251.53470215638117,0.006176093162139296,None,252.03554231570888,None,252.03554231570888,None,0.007097045056070783,None,257.02624844404454,None,257.02624844404454,None,0.0006143955724837724,None,254.03567125025802,None,254.03567125025802,None,259.03659752631575,None,9728,259.03659752631575,None,259.03659752631575,None,259.03659752631575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.3474850225848,None,264.3474850225848,None,space,1.2136968261256698,264.3474850225848,None,0.0014460554830293404,None,256.0360365648103,None,256.0360365648103,None,0.0012965940422873246,None,258.03641951966347,None,258.03641951966347,None,,,,,,,,,,,,,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
4,9,,,6,8,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004023784253149643,None,265.5785245076677,None,265.5785245076677,266.0772208895778,0.007294808845472289,None,266.58786199897986,None,266.58786199897986,None,0.008092599380688625,None,271.58875459810406,None,271.58875459810406,None,0.0015586326644552173,None,268.5982300044798,None,268.5982300044798,None,273.59908187055044,None,894.,273.59908187055044,None,273.59908187055044,None,273.59908187055044,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.54039099241345,None,282.54039099241345,None,space,1.4523482605545723,282.54039099241345,None,0.0015576704681734554,None,270.5985699811499,None,270.5985699811499,None,0.0015605570606567198,None,272.5988454905455,None,272.5988454905455,None,,,,,,,,,,,,,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
6,5,,,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005233331439740141,None,284.0308185643935,None,284.0308185643935,284.5304078661611,0.00037993996556906495,None,285.03109760184816,None,285.03109760184816,None,0.007043803427222883,None,294.0226437291458,None,294.0226437291458,None,0.00040207052188634407,None,287.0314125613677,None,287.0314125613677,None,295.0328321243305,None,348..,295.0328321243305,None,295.0328321243305,None,295.0328321243305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.19400383788707,None,301.19400383788707,None,space,1.3505021551627578,301.19400383788707,None,0.0014287359172158176,None,289.03174580265113,None,289.03174580265113,None,0.0014819775478827069,None,291.0321066269462,None,291.0321066269462,None,0.0014941653880669037,None,293.03245750852875,None,293.03245750852875,None,,,,,,,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
1,5,,,8,4,6,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047762231861270266,None,302.56469579625264,None,302.56469579625264,303.0640192106057,0.0001717844388622325,None,303.57429083592797,None,303.57429083592797,None,0.008090354252999532,None,312.57586435059056,None,312.57586435059056,None,0.0015166166813287418,None,305.58459277049224,None,305.58459277049224,None,313.586008805396,None,6548,313.586008805396,None,313.586008805396,None,313.586008805396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.24714668165143,None,320.24714668165143,None,space,1.1848674459834,320.24714668165143,None,0.00165260734866024,None,307.5849661033626,None,307.5849661033626,None,0.001233730432431912,None,309.5853455301567,None,309.5853455301567,None,0.0015685753787693102,None,311.5856646592001,None,311.5856646592001,None,,,,,,,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
5,3,,,7,4,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007012115034740418,None,321.46709426751113,None,321.46709426751113,321.966891404074,0.0005117611090099672,None,322.4675381615798,None,322.4675381615798,None,0.007021352137599024,None,333.4594467168354,None,333.4594467168354,None,0.009852010720351245,None,324.46790187246916,None,324.46790187246916,None,334.4696232449096,None,865..,334.4696232449096,None,334.4696232449096,None,334.4696232449096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0612923411263,None,343.0612923411263,None,space,0.9458709031605395,343.0612923411263,None,0.0014842226773907896,None,326.4682489052593,None,326.4682489052593,None,0.001497693448982318,None,328.4686305771811,None,328.4686305771811,None,0.001210316942888312,None,330.468957083076,None,330.468957083076,None,0.0015012215080787428,None,332.4693108512529,None,332.4693108512529,None,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
7,2,,,4,8,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004645043507480295,None,344.03128715487946,None,344.03128715487946,344.53082032842394,0.000997991894109873,None,345.0414819647176,None,345.0414819647176,None,0.008056998050960829,None,356.0333892370436,None,356.0333892370436,None,0.0014264907895267243,None,347.04179724497044,None,347.04179724497044,None,357.0435631992568,None,65842.,357.0435631992568,None,357.0435631992568,None,357.0435631992568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.10474328393684,None,365.10474328393684,None,space,1.2618875568859949,365.10474328393684,None,0.0013068574899079977,None,349.0421452399569,None,349.0421452399569,None,0.0014678653078590287,None,351.0425330058006,None,351.0425330058006,None,0.0014803738831687951,None,353.0428668885488,None,353.0428668885488,None,0.0017735235778673086,None,355.04320718595227,None,355.04320718595227,None,,,,,,,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
8,1,,,4,9,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007332527013204526,None,366.40484357705463,None,366.40484357705463,366.90462371478316,0.0015085983632161515,None,367.405325638314,None,367.405325638314,None,0.007051821747154463,None,380.39756743485304,None,380.39756743485304,None,0.0005024598613090347,None,369.4057105175634,None,369.4057105175634,None,381.4077417177996,None,264918,381.4077417177996,None,381.4077417177996,None,381.4077417177996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.14917566883196,None,391.14917566883196,None,space,1.0168304488233844,391.14917566883196,None,0.0009139599223999539,None,371.40604792837075,None,371.40604792837075,None,0.001442527425751905,None,373.40635775616647,None,373.40635775616647,None,0.0009492405170021812,None,375.4067073548176,None,375.4067073548176,None,0.0013822296750731766,None,377.4070899889375,None,377.4070899889375,None,0.0014293773820099887,None,379.40743413513337,None,379.40743413513337,None,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
4,7,,,3,9,6,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0037033722783235135,None,392.18963834500573,None,392.18963834500573,392.68912693670427,0.0015634436549589736,None,393.19981070355607,None,393.19981070355607,None,0.008076242012975854,None,406.1920704611257,None,406.1920704611257,None,0.0015637643882655539,None,395.2001670375939,None,395.2001670375939,None,407.20225853557895,None,8236794,407.20225853557895,None,407.20225853557895,None,407.20225853557895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.77312747425276,None,413.77312747425276,None,space,1.416263265102316,413.77312747425276,None,0.0015660095177736366,None,397.200525296028,None,397.200525296028,None,0.0016192511466215365,None,399.2008287091685,None,399.2008287091685,None,0.0011157007938891184,None,401.2012427750942,None,401.2012427750942,None,0.001544199691124959,None,403.20156254560425,None,403.20156254560425,None,0.00183574572292855,None,405.20185761969515,None,405.20185761969515,None,,,,,,,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
9,4,,,3,7,6,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0054366759777622065,None,415.2237691160699,None,415.2237691160699,415.72309862434486,0.0004623682725650724,None,416.2238104905882,None,416.2238104905882,None,0.007052783943436225,None,431.2163880942735,None,431.2163880942735,None,9.60915203904733e-05,None,418.2241681075575,None,418.2241681075575,None,432.22658065898395,None,8216..,432.22658065898395,None,432.22658065898395,None,432.22658065898395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.3978233795533,None,439.3978233795533,None,space,1.0708851356739615,439.3978233795533,None,0.0015111642223928357,None,420.22451578181244,None,420.22451578181244,None,0.001525597195723094,None,422.2248618524045,None,422.2248618524045,None,0.002056089093457558,None,424.225169755804,None,424.225169755804,None,0.001483260477471049,None,426.2255578423792,None,426.2255578423792,None,0.0015089190947037423,None,428.22591674227806,None,428.22591674227806,None,0.0027931328550039325,None,430.2260382999757,None,430.2260382999757,None,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
7,2,,,8,1,5,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034532007684902055,None,440.49802637128414,None,440.49802637128414,440.9975271508247,0.0015592741310683778,None,441.50820289935837,None,441.50820289935837,None,0.008077845675870776,None,456.5007760127846,None,456.5007760127846,None,0.0015496521482418757,None,443.508421639066,None,443.508421639066,None,457.5109810860704,None,345671.,457.5109810860704,None,457.5109810860704,None,457.5109810860704,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.8120862347605,None,464.8120862347605,None,space,1.1360878499708633,464.8120862347605,None,0.0015656887862860458,None,445.50888189050056,None,445.50888189050056,None,0.0010438566678203642,None,447.5092459221232,None,447.5092459221232,None,0.001691736739303451,None,449.5095092436768,None,449.5095092436768,None,0.0015069946985022398,None,451.5099223474044,None,451.5099223474044,None,0.0015653680511604762,None,453.5102738704518,None,453.5102738704518,None,0.001864611665951088,None,455.5106061495353,None,455.5106061495353,None,NENA_032,001,2021_Mar_01_1332,Backward Digit Span2,3.2.4,99.97149499001415,
