digit1,digit2,feed_C,feed_I,digit3,digit4,digit5,digit6,digit7,digit8,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,two_digits.thisRepN,two_digits.thisTrialN,two_digits.thisN,two_digits.thisIndex,three_digits.thisRepN,three_digits.thisTrialN,three_digits.thisN,three_digits.thisIndex,four_digitss.thisRepN,four_digitss.thisTrialN,four_digitss.thisN,four_digitss.thisIndex,five_digits.thisRepN,five_digits.thisTrialN,five_digits.thisN,five_digits.thisIndex,six_digits.thisRepN,six_digits.thisTrialN,six_digits.thisN,six_digits.thisIndex,seven_digits.thisRepN,seven_digits.thisTrialN,seven_digits.thisN,seven_digits.thisIndex,eight_digits.thisRepN,eight_digits.thisTrialN,eight_digits.thisN,eight_digits.thisIndex,grating.started,grating.stopped,text.started,text.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,grating_13.started,grating_13.stopped,text_14.started,text_14.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,grating_22.started,grating_22.stopped,text_26.started,text_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,grating_20.started,grating_20.stopped,text_21.started,text_21.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,ISI_11.started,ISI_11.stopped,grating_21.started,grating_21.stopped,text_25.started,text_25.stopped,ISI_2.started,ISI_2.stopped,grating_3.started,grating_3.stopped,text_3.started,text_3.stopped,ISI.started,ISI.stopped,grating_2.started,grating_2.stopped,text_2.started,text_2.stopped,ISI_3.started,ISI_3.stopped,grating_4.started,grating_4.stopped,text_4.started,text_4.stopped,grating_11.started,grating_11.stopped,response,print_response.started,print_response.stopped,text_11.started,text_11.stopped,text_13.started,text_13.stopped,grating_14.started,grating_14.stopped,text_15.started,text_15.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_16.started,text_16.stopped,grating_15.started,grating_15.stopped,text_17.started,text_17.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating_16.started,grating_16.stopped,print_response_2.started,print_response_2.stopped,text_18.started,text_18.stopped,text_19.started,text_19.stopped,grating_19.started,grating_19.stopped,text_23.started,text_23.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_24.started,text_24.stopped,grating_18.started,grating_18.stopped,text_22.started,text_22.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,grating_12.started,grating_12.stopped,text_12.started,text_12.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI_4.started,ISI_4.stopped,grating_5.started,grating_5.stopped,text_5.started,text_5.stopped,ISI_5.started,ISI_5.stopped,grating_6.started,grating_6.stopped,text_6.started,text_6.stopped,ISI_6.started,ISI_6.stopped,grating_7.started,grating_7.stopped,text_7.started,text_7.stopped,ISI_7.started,ISI_7.stopped,grating_8.started,grating_8.stopped,text_8.started,text_8.stopped,ISI_8.started,ISI_8.stopped,grating_9.started,grating_9.stopped,text_9.started,text_9.stopped,ISI_9.started,ISI_9.stopped,grating_10.started,grating_10.stopped,text_10.started,text_10.stopped,grating_17.started,grating_17.stopped,text_20.started,text_20.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.032689077543182,None,10.032689077543182,None,space,12.813298925128038,10.032689077543182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.864829445572468,None,22.864829445572468,None,space,15.58871194065432,22.864829445572468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.46752020054737,None,38.46752020054737,None,space,9.361869243048204,38.46752020054737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.83912111540485,None,47.83912111540485,None,space,10.030014487496373,47.83912111540485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
3,4,Tryck på mellanslagstangenten för att fortsätta.,Serien var 3 4. Därför är det korrekta svaret 4 3. Tryck på mellanslagstangenten för att fortsätta.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0056468841939931735,None,57.93036155235859,None,57.93036155235859,58.4304178409493,0.005980510355584556,None,58.91114613512218,None,58.91114613512218,None,0.0074859655360342,None,61.89159651440605,None,61.89159651440605,None,0.006593430560315028,None,60.90145455490165,None,60.90145455490165,None,62.901803832819496,None,43,62.901803832819496,None,62.901803832819496,None,62.901803832819496,None,67.22243775460083,None,67.22243775460083,None,space,2.182364447933651,67.22243775460083,None,67.22243775460083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.43295483666589,None,69.43295483666589,None,space,4.71577116491062,69.43295483666589,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
9,7,Tryck på mellanslagstangenten för att fortsätta.,Serien var 9 7. Därför är det korrekta svaret 7 9. Tryck på mellanslagstangenten för att fortsätta.,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009610627284928341,None,74.18356751632018,None,74.18356751632018,74.683255924494,0.0026820951916306512,None,75.19391339126378,None,75.19391339126378,None,0.007187042654550169,None,78.17445806596334,None,78.17445806596334,None,0.007971939736307831,None,77.1843802530002,None,77.1843802530002,None,,,79,,,,,,,,,,,,,,,,,,,,,,,,,79.18459033292311,None,79.18459033292311,None,79.18459033292311,None,79.18459033292311,None,83.69504541735478,None,83.69504541735478,None,space,2.877318777200344,83.69504541735478,None,83.69504541735478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.59589154231071,None,86.59589154231071,None,space,17.06404968021343,86.59589154231071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
3,1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008255531596660148,None,103.68885142730869,None,103.68885142730869,104.18835316904733,0.00973725255971658,None,104.68903937667528,None,104.68903937667528,None,0.007687706411161344,None,107.67952836896802,None,107.67952836896802,None,0.006955537786780042,None,106.68934214835099,None,106.68934214835099,None,108.6897433849681,None,13,108.6897433849681,None,108.6897433849681,None,108.6897433849681,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.59052857070856,None,111.59052857070856,None,space,1.509211603724907,111.59052857070856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
2,4,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0047238154602382565,None,113.1107143647514,None,113.1107143647514,113.60998421674412,0.0060039238414901774,None,114.12074207284968,None,114.12074207284968,None,0.008502046755893389,None,117.12115870463822,None,117.12115870463822,None,0.001351311042526504,None,116.13101738659861,None,116.13101738659861,None,118.1313862292136,None,42,118.1313862292136,None,118.1313862292136,None,118.1313862292136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.02191438296904,None,121.02191438296904,None,space,1.405519040135914,121.02191438296904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_011,001,2020_Sep_23_1244,Backward Digit Span2,3.2.4,99.96828959342109,
