digit1,digit2,feed_C,feed_I,digit3,digit4,digit5,digit6,digit7,digit8,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,two_digits.thisRepN,two_digits.thisTrialN,two_digits.thisN,two_digits.thisIndex,three_digits.thisRepN,three_digits.thisTrialN,three_digits.thisN,three_digits.thisIndex,four_digitss.thisRepN,four_digitss.thisTrialN,four_digitss.thisN,four_digitss.thisIndex,five_digits.thisRepN,five_digits.thisTrialN,five_digits.thisN,five_digits.thisIndex,six_digits.thisRepN,six_digits.thisTrialN,six_digits.thisN,six_digits.thisIndex,seven_digits.thisRepN,seven_digits.thisTrialN,seven_digits.thisN,seven_digits.thisIndex,eight_digits.thisRepN,eight_digits.thisTrialN,eight_digits.thisN,eight_digits.thisIndex,grating.started,grating.stopped,text.started,text.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,grating_13.started,grating_13.stopped,text_14.started,text_14.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,grating_22.started,grating_22.stopped,text_26.started,text_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,grating_20.started,grating_20.stopped,text_21.started,text_21.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,ISI_11.started,ISI_11.stopped,grating_21.started,grating_21.stopped,text_25.started,text_25.stopped,ISI_2.started,ISI_2.stopped,grating_3.started,grating_3.stopped,text_3.started,text_3.stopped,ISI.started,ISI.stopped,grating_2.started,grating_2.stopped,text_2.started,text_2.stopped,ISI_3.started,ISI_3.stopped,grating_4.started,grating_4.stopped,text_4.started,text_4.stopped,grating_11.started,grating_11.stopped,response,print_response.started,print_response.stopped,text_11.started,text_11.stopped,text_13.started,text_13.stopped,grating_14.started,grating_14.stopped,text_15.started,text_15.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_16.started,text_16.stopped,grating_15.started,grating_15.stopped,text_17.started,text_17.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating_16.started,grating_16.stopped,print_response_2.started,print_response_2.stopped,text_18.started,text_18.stopped,text_19.started,text_19.stopped,grating_19.started,grating_19.stopped,text_23.started,text_23.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_24.started,text_24.stopped,grating_18.started,grating_18.stopped,text_22.started,text_22.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,grating_12.started,grating_12.stopped,text_12.started,text_12.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI_4.started,ISI_4.stopped,grating_5.started,grating_5.stopped,text_5.started,text_5.stopped,ISI_5.started,ISI_5.stopped,grating_6.started,grating_6.stopped,text_6.started,text_6.stopped,ISI_6.started,ISI_6.stopped,grating_7.started,grating_7.stopped,text_7.started,text_7.stopped,ISI_7.started,ISI_7.stopped,grating_8.started,grating_8.stopped,text_8.started,text_8.stopped,ISI_8.started,ISI_8.stopped,grating_9.started,grating_9.stopped,text_9.started,text_9.stopped,ISI_9.started,ISI_9.stopped,grating_10.started,grating_10.stopped,text_10.started,text_10.stopped,grating_17.started,grating_17.stopped,text_20.started,text_20.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.28736231257426,None,10.28736231257426,None,space,28.318503092363244,10.28736231257426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.62269115070376,None,38.62269115070376,None,space,43.55034782081566,38.62269115070376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.19055012747594,None,82.19055012747594,None,space,24.557983874095953,82.19055012747594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.76478017961745,None,106.76478017961745,None,space,36.0631982195373,106.76478017961745,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
3,4,Tryck på mellanslagstangenten för att fortsätta.,Serien var 3 4. Därför är det korrekta svaret 4 3. Tryck på mellanslagstangenten för att fortsätta.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004165831420323229,None,142.89226038146262,None,142.89226038146262,143.3909532269281,0.004804863367098733,None,143.8627755552643,None,143.8627755552643,None,0.007073612798194517,None,146.85215570646506,None,146.85215570646506,None,0.005847572087077424,None,145.87204478996864,None,145.87204478996864,None,147.86232171557094,None,43,147.86232171557094,None,147.86232171557094,None,147.86232171557094,None,154.42321946500851,None,154.42321946500851,None,space,3.1965930911792384,154.42321946500851,None,154.42321946500851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.64410244140163,None,157.64410244140163,None,space,6.863355764453445,157.64410244140163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
9,7,Tryck på mellanslagstangenten för att fortsätta.,Serien var 9 7. Därför är det korrekta svaret 7 9. Tryck på mellanslagstangenten för att fortsätta.,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008587416739828768,None,164.5453103605978,None,164.5453103605978,165.04485988862143,0.0010894718488998478,None,165.55525025169663,None,165.55525025169663,None,0.0070707261857023695,None,168.53600552433454,None,168.53600552433454,None,0.009471554194533383,None,167.54588864537982,None,167.54588864537982,None,,,79,,,,,,,,,,,,,,,,,,,,,,,,,169.54620264471487,None,169.54620264471487,None,169.54620264471487,None,169.54620264471487,None,173.20655350930247,None,173.20655350930247,None,space,4.308790922948901,173.20655350930247,None,173.20655350930247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.5376890611169,None,177.5376890611169,None,space,16.16129526810255,177.5376890611169,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
3,1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004534548097581137,None,193.73033968056734,None,193.73033968056734,194.2300912714927,0.0003856514813378453,None,194.7307803701333,None,194.7307803701333,None,0.0070178049500100315,None,197.72132831661293,None,197.72132831661293,None,0.008096884990663966,None,196.73113831013143,None,196.73113831013143,None,198.731473157226,None,13,198.731473157226,None,198.731473157226,None,198.731473157226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.10199750404172,None,201.10199750404172,None,space,1.8287096744188602,201.10199750404172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
2,4,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004757907794555649,None,202.95222270795784,None,202.95222270795784,203.45174272838085,0.007264578278409317,None,203.9624294503792,None,203.9624294503792,None,0.00802523284619383,None,206.9529796420029,None,206.9529796420029,None,0.0013802499870507745,None,205.96278931478446,None,205.96278931478446,None,207.9631725928284,None,42,207.9631725928284,None,207.9631725928284,None,207.9631725928284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.34339403452577,None,210.34339403452577,None,space,1.3154881855734857,210.34339403452577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_023,001,2020_Dec_16_1417,Backward Digit Span2,3.2.4,99.99393848120886,
