digit1,digit2,feed_C,feed_I,digit3,digit4,digit5,digit6,digit7,digit8,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,two_digits.thisRepN,two_digits.thisTrialN,two_digits.thisN,two_digits.thisIndex,three_digits.thisRepN,three_digits.thisTrialN,three_digits.thisN,three_digits.thisIndex,four_digitss.thisRepN,four_digitss.thisTrialN,four_digitss.thisN,four_digitss.thisIndex,five_digits.thisRepN,five_digits.thisTrialN,five_digits.thisN,five_digits.thisIndex,six_digits.thisRepN,six_digits.thisTrialN,six_digits.thisN,six_digits.thisIndex,seven_digits.thisRepN,seven_digits.thisTrialN,seven_digits.thisN,seven_digits.thisIndex,eight_digits.thisRepN,eight_digits.thisTrialN,eight_digits.thisN,eight_digits.thisIndex,grating.started,grating.stopped,text.started,text.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,grating_13.started,grating_13.stopped,text_14.started,text_14.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,grating_22.started,grating_22.stopped,text_26.started,text_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,grating_20.started,grating_20.stopped,text_21.started,text_21.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,ISI_11.started,ISI_11.stopped,grating_21.started,grating_21.stopped,text_25.started,text_25.stopped,ISI_2.started,ISI_2.stopped,grating_3.started,grating_3.stopped,text_3.started,text_3.stopped,ISI.started,ISI.stopped,grating_2.started,grating_2.stopped,text_2.started,text_2.stopped,ISI_3.started,ISI_3.stopped,grating_4.started,grating_4.stopped,text_4.started,text_4.stopped,grating_11.started,grating_11.stopped,response,print_response.started,print_response.stopped,text_11.started,text_11.stopped,text_13.started,text_13.stopped,grating_14.started,grating_14.stopped,text_15.started,text_15.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_16.started,text_16.stopped,grating_15.started,grating_15.stopped,text_17.started,text_17.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating_16.started,grating_16.stopped,print_response_2.started,print_response_2.stopped,text_18.started,text_18.stopped,text_19.started,text_19.stopped,grating_19.started,grating_19.stopped,text_23.started,text_23.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_24.started,text_24.stopped,grating_18.started,grating_18.stopped,text_22.started,text_22.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,grating_12.started,grating_12.stopped,text_12.started,text_12.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI_4.started,ISI_4.stopped,grating_5.started,grating_5.stopped,text_5.started,text_5.stopped,ISI_5.started,ISI_5.stopped,grating_6.started,grating_6.stopped,text_6.started,text_6.stopped,ISI_6.started,ISI_6.stopped,grating_7.started,grating_7.stopped,text_7.started,text_7.stopped,ISI_7.started,ISI_7.stopped,grating_8.started,grating_8.stopped,text_8.started,text_8.stopped,ISI_8.started,ISI_8.stopped,grating_9.started,grating_9.stopped,text_9.started,text_9.stopped,ISI_9.started,ISI_9.stopped,grating_10.started,grating_10.stopped,text_10.started,text_10.stopped,participant,session,date,expName,psychopyVersion,frameRate,
4,6,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005548355105929659,None,156.06745072984268,None,156.06745072984268,156.56670101714008,0.0010173641494475305,None,157.07737772787186,None,157.07737772787186,None,0.008371123663891922,None,160.07786203425894,None,160.07786203425894,None,0.005747530118242139,None,159.0883355608221,None,159.0883355608221,None,161.08794266325458,None,64,161.08794266325458,None,161.08794266325458,None,161.08794266325458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.9683847355609,None,163.9683847355609,None,space,1.2138042715832853,163.9683847355609,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
5,7,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005739511800129549,None,165.19890431292515,None,165.19890431292515,165.69827808231275,0.004415527182572987,None,166.21896197425121,None,166.21896197425121,None,0.007998432260137633,None,169.2094945861918,None,169.2094945861918,None,0.0008246037887147395,None,168.21925704834212,None,168.21925704834212,None,170.21965636056302,None,75,170.21965636056302,None,170.21965636056302,None,170.21965636056302,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.40012880625545,None,173.40012880625545,None,space,0.9418319161759428,173.40012880625545,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
6,2,,,9,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007408925544950762,None,174.38035082384886,None,174.38035082384886,174.87987469614563,0.00047243927838280797,None,175.38054615006877,None,175.38054615006877,None,0.006957654622965492,None,180.37136742144685,None,180.37136742144685,None,0.0004673075545724714,None,177.38088901333322,None,177.38088901333322,None,181.38159526675554,None,926,181.38159526675554,None,181.38159526675554,None,181.38159526675554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.56256548960846,None,186.56256548960846,None,space,1.2991666402067494,186.56256548960846,None,0.0015484975119761657,None,179.3812533656892,None,179.3812533656892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
4,7,,,5,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003209251472071628,None,187.8827000305646,None,187.8827000305646,188.38219343325363,0.0015225181614368921,None,188.89287880377015,None,188.89287880377015,None,0.007983678553500795,None,193.8836830763139,None,193.8836830763139,None,0.0015141791136557003,None,190.8932296853509,None,190.8932296853509,None,194.89385479339762,None,574,194.89385479339762,None,194.89385479339762,None,194.89385479339762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.9249649038229,None,201.9249649038229,None,space,1.0242166023435857,201.9249649038229,None,0.001472804591685417,None,192.89358922671636,None,192.89358922671636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
8,2,,,7,9,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003965859928939608,None,202.9864012539365,None,202.9864012539365,203.48482886183774,0.00810170818840561,None,203.98541371793,None,203.98541371793,None,0.007541388151366846,None,208.97632800179235,None,208.97632800179235,None,0.0003749365369003499,None,205.98586595104825,None,205.98586595104825,None,210.986721345178,None,9728,210.986721345178,None,210.986721345178,None,210.986721345178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.058423707791,None,220.058423707791,None,space,0.8022564187431271,220.058423707791,None,0.0008079256895143772,None,207.98615942147444,None,207.98615942147444,None,0.002442700299070566,None,209.9864968322836,None,209.9864968322836,None,,,,,,,,,,,,,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
4,9,,,6,8,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004665377960918704,None,220.87913059626408,None,220.87913059626408,221.38792236087465,0.00981442084776063,None,221.8885874001444,None,221.8885874001444,None,0.007990734673512634,None,226.88947711267429,None,226.88947711267429,None,0.0014375239952642005,None,223.8989374446137,None,223.8989374446137,None,228.8998338925303,None,8694,228.8998338925303,None,228.8998338925303,None,228.8998338925303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.79132777246923,None,237.79132777246923,None,space,0.7809915195048234,237.79132777246923,None,0.0014558057591784745,None,225.89930372136587,None,225.89930372136587,None,0.0013743396502832184,None,227.89965139562082,None,227.89965139562082,None,,,,,,,,,,,,,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
6,5,,,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008762417568505043,None,238.6012150637889,None,238.6012150637889,239.10099231492313,7.216486119432375e-05,None,239.6016939177207,None,239.6016939177207,None,0.0069377691943373065,None,248.5931313166293,None,248.5931313166293,None,0.0007764938836771762,None,241.6019986137926,None,241.6019986137926,None,249.60345409881847,None,34865,249.60345409881847,None,249.60345409881847,None,249.60345409881847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.1448784920176,None,261.1448784920176,None,space,0.8911356215048727,261.1448784920176,None,0.0014189214962243568,None,243.60237258812958,None,243.60237258812958,None,0.0014503533038805472,None,245.6026740768757,None,245.6026740768757,None,0.0015565158282697666,None,247.60303233530976,None,247.60303233530976,None,,,,,,,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
1,5,,,8,4,6,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004465882218937622,None,262.0555441695433,None,262.0555441695433,262.55506451378096,0.0014240532200346934,None,263.06573128179843,None,263.06573128179843,None,0.008009657902221079,None,272.05727805056085,None,272.05727805056085,None,0.0015045571308291983,None,265.0660962756192,None,265.0660962756192,None,273.0674555408332,None,64851,273.0674555408332,None,273.0674555408332,None,273.0674555408332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.37914134081075,None,284.37914134081075,None,space,1.0080317884603573,284.37914134081075,None,0.0014686350659758318,None,267.06643176203215,None,267.06643176203215,None,0.0014622204125771532,None,269.0667733423652,None,269.0667733423652,None,0.001465107006879407,None,271.06712646907545,None,271.06712646907545,None,,,,,,,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
5,3,,,7,4,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001350605431071017,None,285.4292535812201,None,285.4292535812201,285.92912480703853,0.0006703313592879567,None,286.4197605345453,None,286.4197605345453,None,0.00696342781157,None,297.4117300290163,None,297.4117300290163,None,0.0004002744190074736,None,288.42013354668416,None,288.42013354668416,None,298.4218638996408,None,814735,298.4218638996408,None,298.4218638996408,None,298.4218638996408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.8042773555335,None,312.8042773555335,None,space,1.030246697975599,312.8042773555335,None,0.0014577301535609877,None,290.42049886123823,None,290.42049886123823,None,0.008700836888237973,None,292.4207814267538,None,292.4207814267538,None,0.0014782570469833445,None,294.4211810597062,None,294.4211810597062,None,0.0015366304014605703,None,296.42153354495167,None,296.42153354495167,None,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
7,2,,,4,8,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038330765873979544,None,313.85449190967665,None,313.85449190967665,314.354011933181,0.0007947756494104397,None,314.86471622692625,None,314.86471622692625,None,0.007968924850501935,None,325.8566103492103,None,325.8566103492103,None,0.0013781884445052128,None,316.8650805792822,None,316.8650805792822,None,326.86679649926555,None,658427,326.86679649926555,None,326.86679649926555,None,326.86679649926555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.2085080123834,None,338.2085080123834,None,space,0.8972770113869046,338.2085080123834,None,0.0014064129209145904,None,318.86540131198853,None,318.86540131198853,None,0.0014285434790508589,None,320.86571851663575,None,320.86571851663575,None,0.001220387950525037,None,322.8660668323573,None,322.8660668323573,None,0.0015241218261508038,None,324.8664385615648,None,324.8664385615648,None,,,,,,,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
8,1,,,4,9,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006417861477530096,None,339.1387646851472,None,339.1387646851472,339.6384267932408,0.00034382546255073976,None,340.1390863800534,None,340.1390863800534,None,0.006921091095136944,None,353.1313082911638,None,353.1313082911638,None,0.00045191238314146176,None,342.1393830578072,None,342.1393830578072,None,354.141524269362,None,1639418,354.141524269362,None,354.141524269362,None,354.141524269362,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.7051257256171,None,376.7051257256171,None,space,1.2477586396562401,376.7051257256171,None,0.0028487479085015366,None,344.13973393938977,None,344.13973393938977,None,0.001340021251962753,None,346.14011913937065,None,346.14011913937065,None,0.0014208458942448488,None,348.140475152677,None,348.140475152677,None,0.001805404410333722,None,350.14079460245375,None,350.14079460245375,None,0.0010414191019663122,None,352.14118429269183,None,352.14118429269183,None,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
4,7,,,3,9,6,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003709915225044824,None,377.97560442880604,None,377.97560442880604,378.4751324706267,0.0008185098668036517,None,378.9858075776956,None,378.9858075776956,None,0.007982716355400044,None,391.97808208897004,None,391.97808208897004,None,0.001369528659779462,None,380.9861863630231,None,380.9861863630231,None,392.9882554097185,None,8969874,392.9882554097185,None,392.9882554097185,None,392.9882554097185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3125036683796,None,418.3125036683796,None,space,1.3912672822807508,418.3125036683796,None,0.001401601930410834,None,382.986510303057,None,382.986510303057,None,0.001425977616236196,None,384.98683167722993,None,384.98683167722993,None,0.0014083373171160929,None,386.9872181601422,None,386.9872181601422,None,0.0015770427235111129,None,388.9875292708675,None,388.9875292708675,None,0.0009589907967892941,None,390.987886246372,None,390.987886246372,None,,,,,,,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
9,4,,,3,7,6,2,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030549790390068665,None,419.7425638923596,None,419.7425638923596,420.2423655191815,0.00039353903230221476,None,420.73303588581985,None,420.73303588581985,None,0.006921411826624535,None,435.72563433713003,None,435.72563433713003,None,0.0003762194646697026,None,422.7333935027891,None,422.7333935027891,None,436.7358381274844,None,8.....49,436.7358381274844,None,436.7358381274844,None,436.7358381274844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0397060677169,None,456.0397060677169,None,space,1.303050071828693,456.0397060677169,None,0.0014744082563993288,None,424.73374117704407,None,424.73374117704407,None,0.00789547705790028,None,426.73401796937105,None,426.73401796937105,None,0.001183503691208898,None,428.73441760232345,None,428.73441760232345,None,0.0011462986949482001,None,430.73479799131565,None,430.73479799131565,None,0.0014654277383669978,None,432.73511968622006,None,432.73511968622006,None,0.0015257254872267367,None,434.7354545311664,None,434.7354545311664,None,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
7,2,,,8,1,5,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003999857593953493,None,457.3693814445214,None,457.3693814445214,457.8693027046429,0.0023945903940330027,None,458.37955252014035,None,458.37955252014035,None,0.008211078042222653,None,473.37214359459904,None,473.37214359459904,None,0.0015064815270307008,None,460.3799075712486,None,460.3799075712486,None,474.3823544410734,None,34.......,474.3823544410734,None,474.3823544410734,None,474.3823544410734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.40494813591795,None,490.40494813591795,None,space,1.3289402574391715,490.40494813591795,None,0.000925955324419192,None,462.38053428295825,None,462.38053428295825,None,0.0025081297717406414,None,464.3805827135966,None,464.3805827135966,None,0.0015151413099374622,None,466.3809647062517,None,466.3809647062517,None,0.0014949351480026962,None,468.3813341903315,None,468.3813341903315,None,0.0028952541506441776,None,470.38162541562997,None,470.38162541562997,None,0.0014676728678750806,None,472.3819788630735,None,472.3819788630735,None,NENA_028,001,2021_Jan_27_1330,Backward Digit Span2,3.2.4,100.00388101689643,
