digit1,digit2,feed_C,feed_I,digit3,digit4,digit5,digit6,digit7,digit8,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice2.thisRepN,practice2.thisTrialN,practice2.thisN,practice2.thisIndex,two_digits.thisRepN,two_digits.thisTrialN,two_digits.thisN,two_digits.thisIndex,three_digits.thisRepN,three_digits.thisTrialN,three_digits.thisN,three_digits.thisIndex,four_digitss.thisRepN,four_digitss.thisTrialN,four_digitss.thisN,four_digitss.thisIndex,five_digits.thisRepN,five_digits.thisTrialN,five_digits.thisN,five_digits.thisIndex,six_digits.thisRepN,six_digits.thisTrialN,six_digits.thisN,six_digits.thisIndex,seven_digits.thisRepN,seven_digits.thisTrialN,seven_digits.thisN,seven_digits.thisIndex,eight_digits.thisRepN,eight_digits.thisTrialN,eight_digits.thisN,eight_digits.thisIndex,grating.started,grating.stopped,text.started,text.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,grating_13.started,grating_13.stopped,text_14.started,text_14.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,grating_22.started,grating_22.stopped,text_26.started,text_26.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,grating_20.started,grating_20.stopped,text_21.started,text_21.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,ISI_11.started,ISI_11.stopped,grating_21.started,grating_21.stopped,text_25.started,text_25.stopped,ISI_2.started,ISI_2.stopped,grating_3.started,grating_3.stopped,text_3.started,text_3.stopped,ISI.started,ISI.stopped,grating_2.started,grating_2.stopped,text_2.started,text_2.stopped,ISI_3.started,ISI_3.stopped,grating_4.started,grating_4.stopped,text_4.started,text_4.stopped,grating_11.started,grating_11.stopped,response,print_response.started,print_response.stopped,text_11.started,text_11.stopped,text_13.started,text_13.stopped,grating_14.started,grating_14.stopped,text_15.started,text_15.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_16.started,text_16.stopped,grating_15.started,grating_15.stopped,text_17.started,text_17.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating_16.started,grating_16.stopped,print_response_2.started,print_response_2.stopped,text_18.started,text_18.stopped,text_19.started,text_19.stopped,grating_19.started,grating_19.stopped,text_23.started,text_23.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_24.started,text_24.stopped,grating_18.started,grating_18.stopped,text_22.started,text_22.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,grating_12.started,grating_12.stopped,text_12.started,text_12.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI_4.started,ISI_4.stopped,grating_5.started,grating_5.stopped,text_5.started,text_5.stopped,ISI_5.started,ISI_5.stopped,grating_6.started,grating_6.stopped,text_6.started,text_6.stopped,ISI_6.started,ISI_6.stopped,grating_7.started,grating_7.stopped,text_7.started,text_7.stopped,ISI_7.started,ISI_7.stopped,grating_8.started,grating_8.stopped,text_8.started,text_8.stopped,ISI_8.started,ISI_8.stopped,grating_9.started,grating_9.stopped,text_9.started,text_9.stopped,ISI_9.started,ISI_9.stopped,grating_10.started,grating_10.stopped,text_10.started,text_10.stopped,grating_17.started,grating_17.stopped,text_20.started,text_20.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.866330835015106,None,11.866330835015106,None,space,13.28342258338489,11.866330835015106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.158756469238142,None,25.158756469238142,None,space,17.614704063593308,25.158756469238142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.79203529888582,None,42.79203529888582,None,space,11.061356416894341,42.79203529888582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.864053932347815,None,53.864053932347815,None,space,12.717344295651856,53.864053932347815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
3,4,Tryck på mellanslagstangenten för att fortsätta.,Serien var 3 4. Därför är det korrekta svaret 4 3. Tryck på mellanslagstangenten för att fortsätta.,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000973240379607887,None,66.65607319445007,None,66.65607319445007,67.15597793595043,0.005354618208002648,None,67.62637210728462,None,67.62637210728462,None,0.007562113674794091,None,70.60710743875825,None,70.60710743875825,None,0.005873568556125974,None,69.61737290527526,None,69.61737290527526,None,71.61734596347742,None,43,71.61734596347742,None,71.61734596347742,None,71.61734596347742,None,81.95922647531916,None,81.95922647531916,None,space,2.1258159515964508,81.95922647531916,None,81.95922647531916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.10958127314007,None,84.10958127314007,None,space,6.335170079722957,84.10958127314007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
9,7,Tryck på mellanslagstangenten för att fortsätta.,Serien var 9 7. Därför är det korrekta svaret 7 9. Tryck på mellanslagstangenten för att fortsätta.,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009540668004774489,None,90.48074334986632,None,90.48074334986632,90.98034050583738,0.004588059906382114,None,91.49101298594542,None,91.49101298594542,None,0.007581037079944508,None,94.47127042124157,None,94.47127042124157,None,0.007330991533308406,None,93.48135659650688,None,93.48135659650688,None,,,79,,,,,,,,,,,,,,,,,,,,,,,,,95.48163435361494,None,95.48163435361494,None,95.48163435361494,None,95.48163435361494,None,98.6519405150757,None,98.6519405150757,None,space,1.4166388695739442,98.6519405150757,None,98.6519405150757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.09252198322429,None,100.09252198322429,None,space,12.263885610258512,100.09252198322429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
3,1,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006465390033554286,None,112.39475250751093,None,112.39475250751093,112.89436217217553,0.00033561782765900716,None,113.39494655260387,None,113.39494655260387,None,0.007478722394807846,None,116.3854601530802,None,116.3854601530802,None,0.0067883067476941505,None,115.39543246717585,None,115.39543246717585,None,117.39565409553688,None,13,117.39565409553688,None,117.39565409553688,None,117.39565409553688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.72608306027905,None,120.72608306027905,None,space,1.678172204274233,120.72608306027905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
2,4,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004845803108764812,None,122.41745097234161,None,122.41745097234161,122.91615423794428,0.004185215881079785,None,123.43683784116547,None,123.43683784116547,None,0.008423289003985701,None,126.42729884098844,None,126.42729884098844,None,0.002838318423528108,None,125.4371082213529,None,125.4371082213529,None,127.43753544129322,None,42,127.43753544129322,None,127.43753544129322,None,127.43753544129322,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.19776723056202,None,130.19776723056202,None,space,2.0862849569821265,130.19776723056202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
4,6,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00533492503745947,None,132.29887338381195,None,132.29887338381195,132.79798013491381,0.0007763086650811601,None,133.30860963643863,None,133.30860963643863,None,0.008405007070905413,None,136.3090708543623,None,136.3090708543623,None,0.005712238504202105,None,135.3198094060226,None,135.3198094060226,None,137.31932958542893,None,64,137.31932958542893,None,137.31932958542893,None,137.31932958542893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.28960861265114,None,140.28960861265114,None,space,1.0904041654594039,140.28960861265114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
5,7,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057137138883263106,None,141.39037222018305,None,141.39037222018305,141.88964062207197,0.0017732834876369452,None,142.4103133202807,None,142.4103133202807,None,0.008421685326538864,None,145.4007563589057,None,145.4007563589057,None,0.0031782982532604365,None,144.410569267362,None,144.410569267362,None,146.41099071405915,None,75,146.41099071405915,None,146.41099071405915,None,146.41099071405915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.73135018179164,None,149.73135018179164,None,space,1.056402012682156,149.73135018179164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
6,2,,,9,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009503462662905804,None,150.82151988946134,None,150.82151988946134,151.32134252262404,0.00045332782610785216,None,151.82196314618523,None,151.82196314618523,None,0.007507588608859805,None,156.81287702480404,None,156.81287702480404,None,0.0004215749922877876,None,153.8223400106217,None,153.8223400106217,None,157.82301900807943,None,926,157.82301900807943,None,157.82301900807943,None,157.82301900807943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.82464064773194,None,167.82464064773194,None,space,0.8427609313130233,167.82464064773194,None,0.0015034164771350333,None,155.82271013960963,None,155.82271013960963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
4,7,,,5,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043855473941221135,None,168.68600809793497,None,168.68600809793497,169.19460990842344,0.0009636183094698936,None,169.69524047479172,None,169.69524047479172,None,0.008384159251363599,None,174.69613404442498,None,174.69613404442498,None,0.001484172335040057,None,171.70558580449506,None,171.70558580449506,None,175.70634209925265,None,574,175.70634209925265,None,175.70634209925265,None,175.70634209925265,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.8270118466935,None,180.8270118466935,None,space,1.6322637011871848,180.8270118466935,None,0.0031330745205195853,None,173.7059248221194,None,173.7059248221194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
8,2,,,7,9,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007797148788085906,None,182.49722435333206,None,182.49722435333206,182.99713358513145,0.005905962860197178,None,183.50781183848267,None,183.50781183848267,None,0.006957847632293124,None,188.48866744583938,None,188.48866744583938,None,0.0004930990508000832,None,185.49809964103224,None,185.49809964103224,None,190.4990429246991,None,9728,190.4990429246991,None,190.4990429246991,None,190.4990429246991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.90028199081826,None,197.90028199081826,None,space,1.1826374865613616,197.90028199081826,None,0.0015701294996688375,None,187.49848805195325,None,187.49848805195325,None,0.0014947566141927382,None,189.49883284282078,None,189.49883284282078,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
4,9,,,6,8,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00458279984377441,None,199.1012036568991,None,199.1012036568991,199.6001426632356,7.87085391493747e-05,None,200.1107484303193,None,200.1107484303193,None,0.008402441184443887,None,205.1116320571473,None,205.1116320571473,None,0.0014488914112007478,None,202.12115373759661,None,202.12115373759661,None,207.12200817747726,None,8694,207.12200817747726,None,207.12200817747726,None,207.12200817747726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.113078575112,None,213.113078575112,None,space,0.7856965994305938,213.113078575112,None,0.0007650829174963292,None,204.12153316791955,None,204.12153316791955,None,0.0015242642984958366,None,206.1219077872047,None,206.1219077872047,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
6,5,,,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00805854837562947,None,213.93298708846305,None,213.93298708846305,214.43288605672024,6.427543303288985e-05,None,214.93350154851214,None,214.93350154851214,None,0.007525549806814524,None,223.92511142357762,None,223.92511142357762,None,0.0005104187803226523,None,216.9338466601148,None,216.9338466601148,None,224.93531691252065,None,34856,224.93531691252065,None,224.93531691252065,None,224.93531691252065,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.206593235298,None,233.206593235298,None,space,0.7878650934362668,233.206593235298,None,0.0014758332072233316,None,218.93424469310594,None,218.93424469310594,None,0.0009283373819926055,None,220.9345612592333,None,220.9345612592333,None,0.0014655696650152095,None,222.9349179173223,None,222.9349179173223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
1,5,,,8,4,6,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004584403523040237,None,234.0079160775822,None,234.0079160775822,234.51653007602727,0.00968262561946176,None,235.01711766381231,None,235.01711766381231,None,0.008371009085749392,None,244.01877458439048,None,244.01877458439048,None,0.0015508853593928507,None,237.02755857275042,None,237.02755857275042,None,245.02893292518638,None,64851,245.02893292518638,None,245.02893292518638,None,245.02893292518638,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.41002914845922,None,252.41002914845922,None,space,0.8081205145117565,252.41002914845922,None,0.002996441116920323,None,239.02786070577167,None,239.02786070577167,None,0.0015159251688601216,None,241.02826836083477,None,241.02826836083477,None,0.0028864287760370644,None,243.02857209753347,None,243.02857209753347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,NENA_015,001,2020_Oct_08_1116,Backward Digit Span2,3.2.4,100.00904556433271,
